Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_prev,Open_prev,High_prev,Low_prev
2024-02-14,106.25772094726562,107.14545166166411,105.67875909180019,106.33490948109598,7248400.0,2024,2,14,107.73405456542969,107.4561538696289,106.70351066589356,43.873024702080045,-0.6613580959339203,107.73389284586546,106.82653923034668,1.8688247236739801,110.56418867769464,103.08888978299872,21.650815676996483,0.3188542653699944,2.229669637944384,105.91999053955078,107.20334469524936,108.00423554686327,105.0226084994811
2024-02-15,107.87091827392578,108.5511823603747,105.77180495404487,105.96617141754632,9421900.0,2024,2,15,107.30948791503906,107.2872917175293,106.82653923034668,48.72937434480785,-0.5596151202853576,107.7411026524668,107.06110496520996,1.6709243794282445,110.40295372406645,103.71925620635348,21.828899896923446,1.5181930426126478,2.289661092360518,106.25772094726562,106.33490948109598,107.14545166166411,105.67875909180019
2024-02-16,107.45304107666016,108.64837074656882,107.28783514122509,108.33739181514647,6966100.0,2024,2,16,106.90264282226562,107.32703094482422,107.06110496520996,49.29238117018153,-0.5068595155529891,107.73031605811391,107.22942543029785,1.5180885649539935,110.26560256020583,104.19324830038987,21.853168879661638,-0.3873863354017959,2.266915661762827,107.87091827392578,105.96617141754632,108.5511823603747,105.77180495404487
2024-02-20,106.45207214355469,108.48315155821042,106.27714604064904,107.43360235509871,6458300.0,2024,2,20,106.94100189208984,107.39735336303711,107.22942543029785,38.074127201217145,-0.5395999735682011,107.68742960138854,107.33853111267089,1.3648793570954143,110.06828982686172,104.60877239848007,21.76944587671812,-0.9315408136204795,2.1784312581461194,107.45304107666016,108.33739181514647,108.64837074656882,107.28783514122509
2024-02-21,109.68820190429688,110.46564548784772,106.60755844204071,106.89910441982366,6927900.0,2024,2,21,106.7907485961914,107.4312629699707,107.33853111267089,55.3706091766755,-0.30094924068824014,107.75693709908721,107.61282005310059,1.2476527099268524,110.1081254729543,105.11751463324688,22.410935985918933,3.039987569596714,2.305902346135574,106.45207214355469,107.43360235509871,108.48315155821042,106.27714604064904
2024-02-22,109.05652618408203,109.72707749846232,108.17217547008353,108.9010330155152,5104900.0,2024,2,22,107.54439086914063,107.63922271728515,107.61282005310059,54.83345547794106,-0.16093263573458216,107.78937465822436,107.77447128295898,1.2125682362583525,110.19960775547568,105.34933481044229,21.830089453192816,-0.5758830113433588,2.250172441673866,109.68820190429688,106.89910441982366,110.46564548784772,106.60755844204071
2024-02-23,108.36654663085938,109.09540420790303,106.99629082714245,107.9583807528297,5206200.0,2024,2,23,108.10415191650391,107.70681991577149,107.77447128295898,54.94663254187088,-0.10444013027887422,107.80370195583345,107.78679733276367,1.2175086642193438,110.22181466120236,105.35178000432498,21.677024480269814,-0.6326806632901638,2.244342782666758,109.05652618408203,108.9010330155152,109.72707749846232,108.17217547008353
2024-02-26,109.25088500976562,109.3480645327624,107.49191117626037,108.06527555196695,5751200.0,2024,2,26,108.20327758789062,107.55296020507812,107.78679733276367,59.45767579017854,0.011556092316027389,107.84232720947331,107.83465614318848,1.256666513059868,110.34798916930822,105.32132311706874,21.9342578775635,0.8160621579265337,2.2687155638216177,108.36654663085938,107.9583807528297,109.09540420790303,106.99629082714245
2024-02-27,108.46372985839844,110.13524447839887,107.92923131793681,109.84369847190654,5060000.0,2024,2,27,108.56284637451172,107.75192413330078,107.83465614318848,52.692334115293576,0.03951162680621678,107.85658435892779,107.8735523223877,1.2638354943017667,110.40122331099123,105.34588133378416,21.735840884722858,-0.7205023110767761,2.2553586229247458,109.25088500976562,108.06527555196695,109.3480645327624,107.49191117626037
2024-02-28,108.88159942626953,110.12551511008493,108.01668907066906,108.74554661174737,4578900.0,2024,2,28,108.96517791748047,107.87796325683594,107.8735523223877,51.61349921453916,0.09429816064657359,107.8774329147996,107.81513900756836,1.1823237515693472,110.17978651070706,105.45049150442966,21.848456864874596,0.3852620303733234,2.3012253015884454,108.46372985839844,109.84369847190654,110.13524447839887,107.92923131793681
2024-02-29,109.36750793457031,109.97003285686138,108.69695660285304,109.33835481829087,6624000.0,2024,2,29,108.803857421875,108.17412414550782,107.81513900756836,48.144545803538655,0.17490939254381033,107.92002399425455,107.88619728088379,1.2322753663183865,110.35074801352056,105.42164654824703,21.86734605712796,0.4462723829014026,2.1874566801283746,108.88159942626953,108.74554661174737,110.12551511008493,108.01668907066906
2024-03-01,111.01958465576172,112.27322058473102,110.42677989676872,110.59199325000485,5094300.0,2024,3,1,108.86605377197266,108.48510284423828,107.88619728088379,63.92373184606401,0.36786266717322746,107.98669414519216,108.06350021362304,1.4118043931697082,110.88710899996246,105.23989142728362,21.99121128880927,1.5105736176961981,2.1689386214688895,109.36750793457031,109.33835481829087,109.97003285686138,108.69695660285304
2024-03-04,108.49287414550781,111.16535180164627,108.4345679146843,110.82521976463856,5877200.0,2024,3,4,109.39666137695312,108.79996948242187,108.06350021362304,54.03864166379937,0.31328376565552674,107.99895093356416,108.15065307617188,1.3798803710239282,110.91041381821974,105.39089233412402,21.51378267602557,-2.2759142164767376,2.2530280176731736,111.01958465576172,110.59199325000485,112.27322058473102,110.42677989676872
2024-03-05,108.084716796875,109.6201784815877,107.72514440306585,108.07499662019843,6247000.0,2024,3,5,109.24505920410157,108.90395278930664,108.15065307617188,57.17282479382885,0.23439277208940723,108.00110297590658,108.24924011230469,1.2944244582291626,110.83808902876302,105.66039119584636,21.649209719979993,-0.3762065959146743,2.17541423418315,108.49287414550781,110.82521976463856,111.16535180164627,108.4345679146843
2024-03-06,108.8330078125,109.71735853628722,108.33739001443266,109.13427397635229,4888700.0,2024,3,6,109.16925659179688,109.06721725463868,108.24924011230469,58.30719707037595,0.22960517698531646,108.01712386515206,108.31046028137207,1.291481632874437,110.89342354712095,105.7274970156232,21.689186892073877,0.6923189862552581,2.1872677462937427,108.084716796875,108.07499662019843,109.6201784815877,107.72514440306585
2024-03-07,109.56185913085938,110.23241041450096,108.54146306262437,108.58033635298409,5097300.0,2024,3,7,109.15953826904297,108.98169784545898,108.31046028137207,55.78455819061703,0.28137961445681015,108.0475312928247,108.3695255279541,1.3215199225670646,111.01256537308822,105.72648568281997,21.61983242734886,0.6696969357081972,2.1095227424042258,108.8330078125,109.13427397635229,109.71735853628722,108.33739001443266
2024-03-08,109.81453704833984,110.01861627171985,108.70667417037849,109.04680620934516,5227600.0,2024,3,8,109.19840850830079,109.03223114013672,108.3695255279541,58.17081939967077,0.3388936701157377,108.0824972674581,108.36499519348145,1.3161228493719854,110.99724089222542,105.73274949473748,21.800543656094508,0.23062580307136038,2.106051777832628,109.56185913085938,108.58033635298409,110.23241041450096,108.54146306262437
2024-03-11,112.00111389160156,112.10801359562005,109.47440911747552,110.17411357493376,5899300.0,2024,3,11,108.9573989868164,109.17703018188476,108.36499519348145,67.74398949204047,0.554520286175773,108.16809201297912,108.60198860168457,1.5181565436714695,111.6383016890275,105.56567551434163,22.253761407921377,1.991154269765949,2.1365945607314245,109.81453704833984,109.04680620934516,110.01861627171985,108.70667417037849
2024-03-12,111.77759552001953,112.46758722229218,111.13620470326832,111.83590916832253,5653000.0,2024,3,12,109.65904693603515,109.45205307006836,108.60198860168457,58.275621364357484,0.6993086732626921,108.24209407995464,108.8307014465332,1.6363189233574498,112.1033392932481,105.5580635998183,21.972979508721394,-0.19956798983120638,1.9450095017836264,112.00111389160156,110.17411357493376,112.10801359562005,109.47440911747552
2024-03-13,114.23627471923828,115.26639100304578,112.89517210065777,113.50741717933924,7685400.0,2024,3,13,110.39762268066406,109.78343963623047,108.8307014465332,67.92202498925607,1.0009114918780142,108.40463931276788,109.24651565551758,1.894079530016277,113.03467471555014,105.45835659548503,22.491556415330813,2.1996171842669554,2.0831447485441594,111.77759552001953,111.83590916832253,112.46758722229218,111.13620470326832
2024-03-14,116.40341186523438,116.607491095242,115.39272847782334,115.81060711478825,7800800.0,2024,3,14,111.47827606201172,110.31890716552735,109.24651565551758,75.22881552401006,1.3986806350107486,108.61890286597846,109.75380020141601,2.35422045867621,114.46224111876843,105.0453592840636,22.963628996863978,1.8970656661575491,2.1025806767758115,114.23627471923828,113.50741717933924,115.26639100304578,112.89517210065777
2024-03-15,116.65607452392578,117.39465220774997,115.77172385569494,115.77172385569494,17549000.0,2024,3,15,112.84658660888672,111.02249755859376,109.75380020141601,74.20586329681137,1.7145391713777656,109.07570543488075,110.19305801391602,2.767688788277716,115.72843559047145,104.65768043736058,23.17258930944817,0.21705777746783284,2.0859217478867405,116.40341186523438,115.81060711478825,116.607491095242,115.39272847782334
2024-03-18,116.86988067626953,117.65704445757136,115.80089108595685,117.49183852569954,4827900.0,2024,3,18,114.2148941040039,111.58614654541016,110.19305801391602,78.54783203947842,1.9595235391300179,109.19570044320015,110.66389999389648,3.062337840967728,116.78857567583194,104.53922431196102,23.077905927694104,0.18327905616255524,2.0609317629690582,116.65607452392578,115.77172385569494,117.39465220774997,115.77172385569494
2024-03-19,118.58026123046875,118.7163214611601,116.90875414160428,116.96706037309885,4457800.0,2024,3,19,115.1886474609375,112.42384719848633,110.66389999389648,80.27910965021974,2.2655727200215523,109.32723477766795,111.27030944824219,3.3697960335966184,118.00990151543543,104.53071738104894,23.286243116404307,1.4634913155571638,2.042189959074394,116.86988067626953,117.49183852569954,117.65704445757136,115.80089108595685
2024-03-20,118.4733657836914,118.91067733687949,117.618168201532,117.80281448210228,3597000.0,2024,3,20,116.54918060302734,113.4734016418457,111.27030944824219,79.11746150396903,2.4710090771592235,109.4295165748825,111.70956764221191,3.708290725022584,119.12614909225708,104.29298619216674,23.052033015156688,-0.09014607125007457,2.04357802202719,118.58026123046875,116.96706037309885,118.7163214611601,116.90875414160428
2024-03-21,120.02825927734375,120.10599844511543,118.24984513713855,118.62885045694331,4925600.0,2024,3,21,117.39659881591797,114.43743743896485,111.70956764221191,78.98686098846255,2.727840928231828,109.58937434327838,112.258154296875,4.087336264950749,120.4328268267765,104.0834817669735,23.277654023619938,1.3124413942043889,1.968609497585488,118.4733657836914,117.80281448210228,118.91067733687949,117.618168201532
2024-03-22,119.5617904663086,120.55304087928702,119.25081154375744,120.06713584940569,4976100.0,2024,3,22,118.12156829833984,115.48407745361328,112.258154296875,91.0598686038923,2.860764770462751,109.7390468947612,112.81791648864746,4.28799949648562,121.39391548161869,104.24191749567622,23.231233746796796,-0.3886324885852943,1.8665698867688891,120.02825927734375,118.62885045694331,120.10599844511543,118.24984513713855
2024-03-25,122.67160034179688,123.07975883149808,119.67842325534161,120.23235475259989,7054400.0,2024,3,25,118.70271148681641,116.45880279541015,112.81791648864746,95.07508852666173,3.1803820754352046,110.00848153678535,113.48895225524902,4.727954079952608,122.94486041515424,104.0330440953438,23.901516336228564,2.6010064447509196,1.9824937643880065,119.5617904663086,120.06713584940569,120.55304087928702,119.25081154375744
2024-03-26,122.4383544921875,123.32270525700784,121.6706236104942,122.93397972757387,5203400.0,2024,3,26,119.86305541992188,117.52585144042969,113.48895225524902,93.42426565341432,3.3759443169640235,110.19660363725798,114.18768348693848,4.9725132872126165,124.13271006136371,104.24265691251325,23.90021060703125,-0.19013842564985506,1.9838823291809646,122.67160034179688,120.23235475259989,123.07975883149808,119.67842325534161
2024-03-27,123.2643814086914,123.43930751174616,121.78723341625727,122.10793250757804,3847800.0,2024,3,27,120.63467407226562,118.59192733764648,114.18768348693848,93.46480424808779,3.556584182532916,110.34123638107539,114.90682258605958,5.199598039447952,125.30601866495547,104.50762650716368,23.860930484352767,0.6746471887259853,1.9811056680104155,122.4383544921875,122.93397972757387,123.32270525700784,121.6706236104942
2024-03-28,123.69198608398438,125.01364838900616,123.13805463366808,124.39169052950444,4657800.0,2024,3,28,121.59287719726562,119.4947380065918,114.90682258605958,93.53653230010526,3.6916911831298336,110.51774216093992,115.62304649353027,5.379865645109712,126.38277778374969,104.86331520331085,23.948282229069605,0.34690043498877277,2.021366500438753,123.2643814086914,122.10793250757804,123.43930751174616,121.78723341625727
2024-04-01,125.0525131225586,125.30519323196565,123.17692679871821,124.39168939042155,3036000.0,2024,4,1,122.32562255859375,120.2235954284668,115.62304649353027,93.1832191910497,3.864005762935278,110.6419233923563,116.32469291687012,5.655891007928012,127.63647493272614,105.0129109010141,24.253891925863027,1.099931435857493,1.985270925803246,123.69198608398438,124.39169052950444,125.01364838900616,123.13805463366808
2024-04-02,126.98641204833984,127.1516179703698,125.0039261553365,125.8688364698721,4969700.0,2024,4,2,123.42376708984375,121.06323928833008,116.32469291687012,95.20503896325363,4.109246949022534,110.86735551165111,117.24936981201172,5.817520185839575,128.88441018369087,105.61432944033257,24.786568236571522,1.54646946110224,2.043578732661063,125.0525131225586,124.39168939042155,125.30519323196565,123.17692679871821
2024-04-03,127.91936492919922,128.27892991181596,126.84065515270406,127.21966048884316,3707300.0,2024,4,3,124.28672943115234,122.07489242553712,117.24936981201172,94.72676688024148,4.328982046008207,111.04101637875526,118.24110221862793,5.863421619743624,129.96794545811517,106.51425897914068,24.94127290251186,0.7346871730687488,1.897112966667181,126.98641204833984,125.8688364698721,127.1516179703698,125.0039261553365
2024-04-04,128.0359649658203,128.6967886349918,127.35570094501335,128.40525750367703,3908400.0,2024,4,4,125.38293151855468,123.00880279541016,118.24110221862793,93.91043400627827,4.461107471969498,111.22154643937134,119.20125007629395,5.813794695362918,130.82883946701978,107.57366068556811,25.272485271811217,0.09115120035627644,1.823532346236805,127.91936492919922,127.21966048884316,128.27892991181596,126.84065515270406
2024-04-05,129.75608825683594,130.06705977686866,127.49176895220214,128.24006687864392,3594500.0,2024,4,5,126.33724822998047,123.96506271362304,119.20125007629395,94.51779187168427,4.651003524390916,111.40086646521831,120.21096153259278,5.805171801055587,131.82130513470395,108.6006179304816,25.347211727571604,1.3434688382087057,1.8915582371376263,128.0359649658203,128.40525750367703,128.6967886349918,127.35570094501335
2024-04-08,128.6870880126953,130.24199006005279,128.4538482569982,129.97959718847417,4481900.0,2024,4,8,127.55006866455078,124.93784561157227,120.21096153259278,87.95247441297471,4.661503220921929,111.6069118814524,121.15458908081055,5.5547551569067455,132.26409939462405,110.04507876699707,25.124340152330245,-0.8238536306864219,1.8867002679547735,129.75608825683594,128.24006687864392,130.06705977686866,127.49176895220214
2024-04-09,128.52186584472656,129.44508233119072,127.31681616881613,129.046636692949,3756000.0,2024,4,9,128.27698364257813,125.85037536621094,121.15458908081055,85.4468139743142,4.6034268190963274,111.77420590939451,121.98062667846679,5.346394204618056,132.6734150877029,111.28783826923068,25.063089120926506,-0.1283906338392371,1.9068306520607743,128.6870880126953,129.97959718847417,130.24199006005279,128.4538482569982
2024-04-10,129.07582092285156,129.9115633495448,128.04568979013416,128.74539422849375,4402400.0,2024,4,10,128.58407440185547,126.4354019165039,121.98062667846679,86.63515504928414,4.549654808865782,111.972474818972,122.8455379486084,4.996699938713458,132.8389378260353,112.85213807118149,25.425704283201593,0.4310201026759497,1.9477852537795701,128.52186584472656,129.046636692949,129.44508233119072,127.31681616881613
2024-04-11,129.17300415039062,129.43539704452,126.96699094434689,128.8037115459601,4328800.0,2024,4,11,128.81536560058595,127.09914855957031,122.8455379486084,85.13798744129598,4.463430331151329,112.16413043588612,123.59237442016601,4.752480328320433,133.09733507680687,114.08741376352515,25.254259970598735,0.07529158198973374,1.9915175960793,129.07582092285156,128.74539422849375,129.9115633495448,128.04568979013416
2024-04-12,127.50147247314453,131.36927222544364,126.71430872449675,130.49464913331147,4954300.0,2024,4,12,129.0427734375,127.69001083374023,123.59237442016601,77.92185839853182,4.21166867970129,112.35725668643495,124.14727745056152,4.5106705865042045,133.16861862356993,115.12593627755311,25.276352552259468,-1.2940255498741782,2.2309986078948216,129.17300415039062,128.8037115459601,129.43539704452,126.96699094434689
2024-04-15,126.57826232910156,128.87173470034088,126.36446292620803,128.40527001613904,4219300.0,2024,4,15,128.59185028076172,128.07095947265626,124.14727745056152,66.2357048913781,3.8927769050552,112.50814205241265,124.64338684082031,4.176663925020116,132.99671469086056,116.29005899078008,25.41169234629976,-0.7240780252458889,2.1588059942479183,127.50147247314453,130.49464913331147,131.36927222544364,126.71430872449675
2024-04-16,125.87855529785156,127.11275822031027,124.87759212701607,126.33530721021081,3878600.0,2024,4,16,128.17008514404296,128.22353439331056,124.64338684082031,63.76350820901081,3.5427537069842714,112.63728804971299,125.09382057189941,3.759103626452673,132.61202782480476,117.57561331899407,25.317393585231706,-0.552786093263602,2.200454883303673,126.57826232910156,128.40527001613904,128.87173470034088,126.36446292620803
2024-04-17,124.71239471435547,126.47136866229116,123.95438400561684,125.480118186,3869700.0,2024,4,17,127.64142303466797,128.1127487182617,125.09382057189941,55.639701425124514,3.135118690929204,112.75254421743125,125.40042724609376,3.4360719521833203,132.2725711504604,118.52828334172712,25.23217928944808,-0.9264171969059709,2.2622342091026306,125.87855529785156,126.33530721021081,127.11275822031027,124.87759212701607
2024-04-18,124.20703887939453,125.5772945951058,123.66282762940422,125.10110233704208,3588200.0,2024,4,18,126.76873779296875,127.79205169677735,125.40042724609376,51.99394394426916,2.7397053930438346,112.8530339343508,125.6871109008789,3.0445936871988497,131.77629827527662,119.59792352648121,25.181751816327143,-0.40521700839633024,2.265010866985737,124.71239471435547,125.480118186,126.47136866229116,123.95438400561684
2024-04-19,125.73279571533203,126.83093104688092,124.20704673776498,124.52774585079459,3984300.0,2024,4,19,125.77554473876953,127.40915908813477,125.6871109008789,52.60033782286231,2.520399731834715,112.97729032912882,125.97233772277832,2.7383616143595484,131.44906095149742,120.49561449405923,25.71553898642005,1.2283980438652975,2.300412705145663,124.20703887939453,125.10110233704208,125.5772945951058,123.66282762940422
2024-04-22,125.68419647216797,126.72402552243584,123.36157102869716,124.98449204471993,4194900.0,2024,4,22,125.42180938720703,127.00682983398437,125.97233772277832,44.18412727835256,2.315979690329172,113.10506103445246,126.2784580230713,2.289421655040523,130.85730133315235,121.69961471299025,25.47103311620429,-0.03865279769496022,2.387181467910333,125.73279571533203,124.52774585079459,126.83093104688092,124.20704673776498
2024-04-23,126.1798095703125,126.519949009127,124.1292972471374,125.00392774891947,3773600.0,2024,4,23,125.24299621582031,126.70654067993163,126.2784580230713,41.91507543924968,2.16896469480983,113.22226663848829,126.45386848449706,2.1271739512853602,130.70821638706778,122.19952058192635,25.271584915382128,0.39433207360664024,2.4552083966873113,125.68419647216797,124.98449204471993,126.72402552243584,123.36157102869716
2024-04-24,125.63561248779297,126.03405820018261,124.67351512026217,125.7230718406651,3846600.0,2024,4,24,125.3032470703125,126.47233505249024,126.45386848449706,39.270360359069954,1.9856527265545338,113.33466879077109,126.61373138427734,1.9195199328655819,130.4527712500085,122.77469151854618,25.174541413731028,-0.431286974019629,2.4670088795495886,126.1798095703125,125.00392774891947,126.519949009127,124.1292972471374
2024-04-25,126.44220733642578,126.95726548126892,124.68323350268092,126.0437616534657,3666400.0,2024,4,25,125.487890625,126.12831420898438,126.61373138427734,33.86948587437601,1.883747466113789,113.44682866857853,126.77262268066406,1.751885075529277,130.2763928317226,123.2688525296055,25.432779944479826,0.6420113156301088,2.4454903905439798,125.63561248779297,125.7230718406651,126.03405820018261,124.67351512026217
2024-04-26,126.56855773925781,127.08361592621938,125.2274550033563,125.81054701774285,4823100.0,2024,4,26,125.93492431640625,125.8552345275879,126.77262268066406,38.64599109604949,1.7925191891725802,113.59288909118744,126.91645126342773,1.5968803876126212,130.11021203865297,123.72269048820249,25.219268588652017,0.09992739409858675,2.4503488991017304,126.44220733642578,126.0437616534657,126.95726548126892,124.68323350268092
2024-04-29,126.54910278320312,126.76290217523356,125.16913432559839,126.0923508846512,3609400.0,2024,4,29,126.10207672119141,125.76194305419922,126.91645126342773,39.25939710331787,1.6990645120071974,113.69992403970596,126.99128074645996,1.5389538989164726,130.0691885442929,123.91337294862701,25.126408814176017,-0.015371081414050636,2.4121704481917723,126.56855773925781,125.81054701774285,127.08361592621938,125.2274550033563
2024-04-30,122.07878112792969,126.18954090098306,121.89413484588017,126.1506601949492,6296800.0,2024,4,30,126.27505798339844,125.75902709960937,126.99128074645996,23.293815897983052,1.2498756213628468,113.81896671460437,126.74589920043945,1.8908030832385618,130.52750536691659,122.96429303396233,24.628976357145625,-3.532479928310317,2.6113914751855094,126.54910278320312,126.0923508846512,126.76290217523356,125.16913432559839
2024-05-01,120.8348617553711,122.1856845873794,119.94079826145233,121.55400655268717,5423500.0,2024,5,1,125.45485229492188,125.3790496826172,126.74589920043945,20.736732690605365,0.784473371094208,113.90378285035403,126.39167404174805,2.282443546215239,130.95656113417851,121.82678694931757,24.45743574862075,-1.0189480604783085,2.5954257770250786,122.07878112792969,126.1506601949492,126.18954090098306,121.89413484588017
2024-05-02,118.80377960205078,121.67061630770058,118.23041522664977,121.20415163183574,7685900.0,2024,5,2,124.4947021484375,124.99129638671874,126.39167404174805,20.226275542183785,0.24887846339841246,113.98631609469965,125.93006477355956,2.8059355260157175,131.541935825591,120.31819372152813,23.82350783105206,-1.68087431376569,2.5086570327467874,120.8348617553711,121.55400655268717,122.1856845873794,119.94079826145233
2024-05-03,118.78434753417969,119.22165909779987,117.47239801467437,119.0564531661498,5020700.0,2024,5,3,122.9670166015625,124.45097045898437,125.93006477355956,21.560338971726367,-0.1751335348076566,114.03853327356721,125.38147773742676,3.077901487713534,131.53728071285383,119.2256747619997,23.52797294630274,-0.016356439110087884,2.4545134119605487,118.80377960205078,121.20415163183574,121.67061630770058,118.23041522664977
2024-05-06,120.067138671875,121.69005973039197,119.55207310006215,119.61038674675791,4848600.0,2024,5,6,121.41017456054688,123.75612564086914,125.38147773742676,29.6599207667404,-0.4030099265796281,114.10123487688058,124.95048027038574,3.19206283635131,131.33460594308835,118.56635459768312,23.538975996270484,1.0799328062362612,2.502409562168983,118.78434753417969,119.0564531661498,119.22165909779987,117.47239801467437
2024-05-07,120.05741119384766,121.41794670962271,119.60065929650754,120.17403106582451,5902000.0,2024,5,7,120.11378173828125,123.19441986083984,124.95048027038574,32.27239710146611,-0.5777288365959805,114.1756992245117,124.52725753784179,3.2541553865255617,131.03556831089293,118.01894676479067,23.511126042637883,-0.008101698878593133,2.4524311876290446,120.067138671875,119.61038674675791,121.69005973039197,119.55207310006215
2024-05-08,119.5909423828125,120.47529308720492,119.2410901716597,119.3674302233285,4200200.0,2024,5,8,119.70950775146484,122.58218002319336,124.52725753784179,32.36826783030156,-0.7452442543085169,114.22345464463463,124.05301361083984,3.2475144398995814,130.548042490639,117.55798473104068,23.417513351024745,-0.38853812221719686,2.403840898332161,120.05741119384766,120.17403106582451,121.41794670962271,119.60065929650754
2024-05-09,119.91165161132812,120.72797597777173,119.19251418955663,119.52292607560845,5430500.0,2024,5,9,119.46072387695312,121.97771301269532,124.05301361083984,25.5110811548152,-0.8424120732694007,114.28757935943437,123.58994598388672,3.137452824162337,129.86485163221138,117.31504033556205,23.345795467549273,0.2681718382057996,2.3260958712413546,119.5909423828125,119.3674302233285,120.47529308720492,119.2410901716597
2024-05-10,119.22705078125,121.25149464408524,118.89452950280193,120.33217944886411,4515900.0,2024,5,10,119.68229827880859,121.32465744018555,123.58994598388672,24.215278332085248,-0.963552600800341,114.33345513292447,123.176224899292,3.140064587077126,129.45635407344625,116.89609572513774,23.18264735974073,-0.5709210246700125,2.2542752032088282,119.91165161132812,119.52292607560845,120.72797597777173,119.19251418955663
2024-05-13,118.9140853881836,119.86273915460688,118.60112813692442,119.18792951183863,6421200.0,2024,5,13,119.77083892822266,120.59050674438477,123.176224899292,20.556971198586254,-1.0724485144005342,114.39315896979039,122.79301605224609,3.1705478585066635,129.13411176925942,116.45192033523276,23.11869091396682,-0.2624952903017119,2.173629435758319,119.22705078125,120.33217944886411,121.25149464408524,118.89452950280193
