Price,Close,High,Low,Open,Volume,Year,Month,Day
Ticker,CAT,CAT,CAT,CAT,CAT,,,
Date,,,,,,,,
2023-02-01,240.93833923339844,243.98941743651065,236.85415163630648,243.0721669229875,6022000,2023,2,1
2023-02-02,236.45826721191406,240.9286753746652,233.46513335407218,240.73557234074266,6130300,2023,2,2
2023-02-03,239.21969604492188,242.29973895473356,234.74930237723282,235.58930872252043,4134700,2023,2,3
2023-02-06,242.7535400390625,243.44872278677968,239.451429353815,239.55763823840562,3528800,2023,2,6
2023-02-07,241.05421447753906,243.31355105863577,236.89278268771565,241.9135355566477,3467900,2023,2,7
2023-02-08,240.29144287109375,242.888720890358,238.56315067881124,239.5479953895965,2300300,2023,2,8
2023-02-09,237.79071044921875,243.2845781189693,237.01828355713684,241.3824829745048,2464900,2023,2,9
2023-02-10,239.13279724121094,240.05971246128055,236.20724271669218,237.79071122083045,2820300,2023,2,10
2023-02-13,239.5962677001953,239.81835021161882,234.28585260947085,235.10655901661946,3068100,2023,2,13
2023-02-14,235.93692016601562,238.78523082540727,233.32032728623986,238.4955688680683,2512900,2023,2,14
2023-02-15,240.12730407714844,240.19489824778208,234.84585388597893,235.78241914909574,2398200,2023,2,15
2023-02-16,238.0224609375,239.96317094356985,236.0914009276646,238.0031462122124,1934900,2023,2,16
2023-02-17,239.24867248535156,242.21285666042232,237.16313887995938,239.31626665718017,3759300,2023,2,17
2023-02-21,232.41270446777344,239.4514108278129,231.48578929825865,236.07205623951717,3105900,2023,2,21
2023-02-22,229.68992614746094,233.8803227210368,228.27059589950485,232.8761780251749,3145200,2023,2,22
2023-02-23,229.74786376953125,232.5285949229589,227.47887707746028,232.37410658491984,3219000,2023,2,23
2023-02-24,228.02919006347656,228.5312697264234,224.98777683364543,227.12158961874005,2105500,2023,2,24
2023-02-27,231.7078857421875,232.93411296985013,230.4913232435483,230.8582293587903,1720900,2023,2,27
2023-02-28,231.29269409179688,232.7892684066555,230.48165249904852,232.6347800843747,2647700,2023,2,28
2023-03-01,240.0983428955078,241.0928376150741,233.2430887476634,233.66790957132335,4117700,2023,3,1
2023-03-02,243.48733520507812,243.78666186451304,237.64589080616773,238.01278216807682,2676500,2023,3,2
2023-03-03,246.50946044921875,246.59635461281582,241.29560437393545,243.6901146342386,2314700,2023,3,3
2023-03-06,245.22532653808594,246.8860394607104,242.90806023028523,246.83776000996042,2317100,2023,3,6
2023-03-07,237.65554809570312,245.96876179210122,237.47209504270933,245.292893754349,3018400,2023,3,7
2023-03-08,240.14662170410156,242.4542378044635,238.2445264339869,239.4417889324445,2068600,2023,3,8
2023-03-09,232.6540985107422,241.50800620453853,232.31615714197645,240.36867322560573,2518800,2023,3,9
2023-03-10,219.18495178222656,229.92165499818512,218.0166687763864,228.16438339228597,5767500,2023,3,10
2023-03-13,216.95458984375,220.45946848717426,213.90351148269596,214.90767094136072,4885100,2023,3,13
2023-03-14,217.89114379882812,221.67601946529297,214.54075366678984,221.09671033033024,3754900,2023,3,14
2023-03-15,209.77102661132812,213.55590215678117,205.24270362980187,211.8372600655504,5471700,2023,3,15
2023-03-16,211.17108154296875,212.2331557473382,205.96687521638262,208.2358619708214,3555000,2023,3,16
2023-03-17,207.59860229492188,209.90621843116134,204.14200308870878,209.90621843116134,7203000,2023,3,17
2023-03-20,212.7158966064453,214.2221209405992,209.01791520512265,209.8579362628758,3464200,2023,3,20
2023-03-21,217.16700744628906,218.20978162197835,215.90216549413833,216.3366510508042,3074600,2023,3,21
2023-03-22,212.36830139160156,218.77941942381838,212.28140723531843,217.40836871546549,2930200,2023,3,22
2023-03-23,211.8759002685547,217.5339065166363,210.0993286487767,212.90900968170126,2957400,2023,3,23
2023-03-24,209.5296630859375,209.9351839239791,205.7930666453391,209.37518948060173,2976800,2023,3,24
2023-03-27,210.4855499267578,211.41246525291245,206.5461855730343,207.5213656152103,3209500,2023,3,27
2023-03-28,212.5710906982422,212.95729680940678,210.2055451185169,210.63036594767044,1802000,2023,3,28
2023-03-29,215.31317138671875,215.52558914698125,213.8648765119202,215.06213891223456,1857300,2023,3,29
2023-03-30,216.8000946044922,218.53805151006748,216.269064903271,217.2925243218825,1921100,2023,3,30
2023-03-31,220.95187377929688,221.16429155034209,217.14768335780118,218.57667831443587,2746700,2023,3,31
2023-04-03,221.94639587402344,225.7892162190807,220.97121579221016,222.08156949657993,2242500,2023,4,3
2023-04-04,209.9544677734375,221.57945568566265,208.795834873305,221.00978186409654,4282100,2023,4,4
2023-04-05,206.16961669921875,210.36967803077923,204.25787145243146,208.7475799934912,4265300,2023,4,5
2023-04-06,201.95989990234375,205.65788141592986,201.73783213680198,205.33925476129096,4180100,2023,4,6
2023-04-10,208.1006622314453,208.6413566287514,202.10472968575502,202.97370071959446,3839000,2023,4,10
2023-04-11,212.99591064453125,215.21661772014576,208.71860534951898,208.71860534951898,3882000,2023,4,11
2023-04-12,212.89935302734375,215.52559565827926,212.31037917115268,214.49247154462535,2385100,2023,4,12
2023-04-13,214.02902221679688,214.52143718740936,209.19172247182922,212.35865952873377,2909100,2023,4,13
2023-04-14,215.96974182128906,218.04564014649537,213.80696406538405,215.30353850150522,2246900,2023,4,14
2023-04-17,217.47598266601562,219.0980659954725,216.56838210808772,217.2539001582206,1751800,2023,4,17
2023-04-18,217.4373321533203,219.65805388642787,216.33662864843288,217.78492350922252,2567100,2023,4,18
2023-04-19,216.9062957763672,217.38906074781053,214.74351813330438,217.05113410749084,2078400,2023,4,19
2023-04-20,214.60836791992188,216.4911485671841,213.3145464585038,214.75319153401153,2826800,2023,4,20
2023-04-21,213.8317413330078,214.5306976674999,211.14270140205318,214.22004382426317,2712500,2023,4,21
2023-04-24,216.8993682861328,217.15177823896363,214.08413817021076,214.08413817021076,2790700,2023,4,24
2023-04-25,212.23963928222656,216.70517638043782,211.8901611777763,215.86061046667797,2505600,2023,4,25
2023-04-26,209.8709716796875,213.9482066610702,209.80301060381646,211.36595240817186,3254700,2023,4,26
2023-04-27,208.06533813476562,209.7641872861917,198.07609682921833,204.3278640765126,7711100,2023,4,27
2023-04-28,212.40469360351562,214.11324519745654,206.77421895120654,207.00720931924877,4668800,2023,4,28
2023-05-01,210.91943359375,215.47235226196258,210.20105767252207,212.9289219971123,2876400,2023,5,1
2023-05-02,208.86135864257812,210.76407617369662,204.43464559348104,210.76407617369662,2858000,2023,5,2
2023-05-03,209.33705139160156,212.76387173089634,208.57985121997658,209.33705139160156,2635100,2023,5,3
2023-05-04,204.2307891845703,210.58932680725195,203.2114767645228,209.73505847748055,3211000,2023,5,4
2023-05-05,208.80311584472656,209.37586713853855,206.19173967215372,207.34695944926563,2716300,2023,5,5
2023-05-08,208.51187133789062,211.73483777798057,207.38578837189155,210.11365218171417,2414100,2023,5,8
2023-05-09,207.24989318847656,209.09435204825093,205.75489764661444,207.4925859233305,4111900,2023,5,9
2023-05-10,206.93923950195312,209.6768206628877,204.0463462483384,209.13317649374576,2446100,2023,5,10
2023-05-11,203.89102172851562,204.13371446635492,202.32807990431908,202.89112883364092,3263300,2023,5,11
2023-05-12,203.41534423828125,206.33737436261703,201.8524023709915,205.52193029606315,2172300,2023,5,12
2023-05-15,205.1141815185547,207.07514292787573,203.0367323387276,204.16283016291504,1925600,2023,5,15
2023-05-16,201.14373779296875,204.12401171835592,200.99812807564555,203.9104409244225,2771500,2023,5,16
2023-05-17,205.9005126953125,207.58964457194148,202.55134125829647,203.16293166206256,2897400,2023,5,17
2023-05-18,208.44395446777344,209.35648159604352,204.0851872581219,204.83268509063103,2643600,2023,5,18
2023-05-19,208.502197265625,213.4628377411928,206.7256845319272,213.04541331518448,4401300,2023,5,19
2023-05-22,207.99740600585938,210.81265102198333,205.6966832892543,207.9877036276764,2540600,2023,5,22
2023-05-23,206.49269104003906,208.9681450613333,205.17244198271402,206.96835931555907,2298300,2023,5,23
2023-05-24,203.57066345214844,206.26940548425875,203.1046975478502,205.61899073104544,2964000,2023,5,24
2023-05-25,203.84249877929688,205.5995919911994,202.50284481713828,203.56098169539695,2243600,2023,5,25
2023-05-26,205.60928344726562,207.04602025869033,204.06576124232222,205.551039562217,1973900,2023,5,26
2023-05-30,203.76483154296875,206.66744223064507,202.16306528217567,205.00741726580236,2885900,2023,5,30
2023-05-31,199.73614501953125,204.6191222522394,199.5905352860671,203.01735593297067,5937000,2023,5,31
2023-06-01,202.95912170410156,204.4152783592455,200.01767163294264,201.60973565005503,2989100,2023,6,1
2023-06-02,220.00584411621094,221.12222487989385,207.7547035977357,208.6672307394962,8356400,2023,6,2
2023-06-05,215.9674530029297,220.35534262818,214.29772548569616,220.35534262818,3438400,2023,6,5
2023-06-06,220.0543670654297,221.5979042404749,214.9772387931317,215.37525846524733,3230100,2023,6,6
2023-06-07,228.6651153564453,229.4514375078977,219.6660639072664,221.1513423739632,5586400,2023,6,7
2023-06-08,227.59725952148438,229.37377224099313,224.96647838891482,227.68462535700365,3546800,2023,6,8
2023-06-09,228.16030883789062,228.91750903914948,224.66552728378048,228.81072363575194,2488500,2023,6,9
2023-06-12,230.9464111328125,231.90747973942834,226.50029306203416,228.3544543834676,3644200,2023,6,12
2023-06-13,238.26605224609375,239.46979888490324,232.67440143895993,233.06271875211692,4335100,2023,6,13
2023-06-14,236.2080078125,241.0618628326866,234.50915855543468,239.58628675896867,3122400,2023,6,14
2023-06-15,240.4308319091797,241.12008577980694,236.36329938551242,236.86810441134696,2743900,2023,6,15
2023-06-16,238.1009979248047,243.5567259894905,237.80976367373552,242.11027192394687,5260800,2023,6,16
2023-06-20,234.10142517089844,236.11092828920172,233.51897144751052,235.24694267530467,2979800,2023,6,20
2023-06-21,234.42176818847656,238.09128124658037,231.07261132595823,231.858933436582,2892500,2023,6,21
2023-06-22,230.40280151367188,233.93640760545375,229.05343032289562,233.20832930511855,2421600,2023,6,22
2023-06-23,227.58753967285156,228.9660326187855,224.51989997259852,227.58753967285156,3354000,2023,6,23
2023-06-26,230.02418518066406,232.61614196967244,228.25738966567116,228.5777458727787,1748300,2023,6,26
2023-06-27,233.65487670898438,233.80048643533223,228.44184112667037,230.53869525002978,2283000,2023,6,27
2023-06-28,234.8003692626953,234.97511573956544,230.9075830140733,232.29577838801256,2200100,2023,6,28
2023-06-29,237.10110473632812,239.64451991286572,234.31498200686474,234.86832856451474,2070000,2023,6,29
2023-06-30,238.85818481445312,239.71245314057697,236.76131609864382,239.3629898340639,2377900,2023,6,30
2023-07-03,240.1007843017578,241.1297991535434,238.10099848597991,238.7611156313558,1045700,2023,7,3
2023-07-05,237.67385864257812,240.26581535799633,236.98460473543892,237.8388879301378,1820600,2023,7,5
2023-07-06,233.54808044433594,236.7419104002882,231.85893363330365,235.6546516600133,3079700,2023,7,6
2023-07-07,238.01361083984375,240.55704076338023,233.09180989983793,233.16947335220743,2903900,2023,7,7
2023-07-10,241.5375213623047,242.07144835545938,236.95548122379614,237.36320325144445,2771900,2023,7,10
2023-07-11,245.45944213867188,247.03208634722859,242.53741208105825,242.53741208105825,3294800,2023,7,11
2023-07-12,246.18753051757812,250.10945363668975,244.0906616110901,248.02228710755767,2986200,2023,7,12
2023-07-13,248.3814697265625,248.96392344140722,245.35266893355814,247.11946445854736,1949400,2023,7,13
2023-07-14,248.14846801757812,248.98334644835276,245.51768701153802,248.98334644835276,1936800,2023,7,14
2023-07-17,249.93472290039062,251.28410897013006,244.64402328773042,246.83797548718204,2674500,2023,7,17
2023-07-18,256.0990905761719,256.4388663452329,249.42018147509978,250.09973301322185,3833400,2023,7,18
2023-07-19,256.33319091796875,256.49905232398226,253.35768909786395,253.78694591924307,2771900,2023,7,19
2023-07-20,254.7137908935547,258.9185319111716,254.07967081330102,257.7185893920607,2102300,2023,7,20
2023-07-21,251.35777282714844,255.36741559689168,251.22120733055428,255.3576502856026,2249400,2023,7,21
2023-07-24,253.03578186035156,256.0308148951084,251.7968079270586,251.99190575680433,2195300,2023,7,24
2023-07-25,255.6600799560547,257.43563983686533,253.1040692432985,253.74795457718446,2016600,2023,7,25
2023-07-26,252.01141357421875,256.12835551739363,250.9675375651387,254.16743345185122,2622800,2023,7,26
2023-07-27,251.99191284179688,254.72355048566817,250.5480757263738,252.64556353193862,2284400,2023,7,27
2023-07-28,254.0698699951172,256.55761272393715,252.6650347481408,253.582080805814,2101200,2023,7,28
2023-07-31,258.694091796875,258.73309348994667,255.26980268975097,256.33317938550766,3568700,2023,7,31
2023-08-01,281.60076904296875,281.72759902998916,263.89402264612625,266.0890745905025,11823200,2023,8,1
2023-08-02,280.5470886230469,286.70298596698007,279.1032218679289,280.7226855903167,6288300,2023,8,2
2023-08-03,274.5765686035156,280.90806326166546,274.1863134029221,278.566680919563,4743500,2023,8,3
2023-08-04,269.68890380859375,276.5764851486788,268.6352624307825,276.28382352833734,3886800,2023,8,4
2023-08-07,274.77166748046875,275.074094421479,269.1523557924294,270.35229824473083,2438200,2023,8,7
2023-08-08,275.9814147949219,277.01552561803953,268.06945771734087,271.2108216627435,2519500,2023,8,8
2023-08-09,277.5813293457031,280.1080739053509,276.947209321007,277.70815930510054,3088600,2023,8,9
2023-08-10,276.8886413574219,280.6348584717123,274.3228656546066,277.54226214855214,2647100,2023,8,10
2023-08-11,278.25445556640625,279.05443695124745,275.7081806152136,277.0057164810175,1874100,2023,8,11
2023-08-14,277.59112548828125,278.62523635658965,274.40096461533307,277.1228370721005,2194000,2023,8,14
2023-08-15,270.5961608886719,275.73747782297863,270.28396867280776,275.6203834128133,2593600,2023,8,15
2023-08-16,267.8060302734375,274.83017673694957,267.3865089436419,270.2352109093529,2831300,2023,8,16
2023-08-17,268.44989013671875,272.72289802192427,267.95233568358196,270.2546861485159,2534700,2023,8,17
2023-08-18,267.1133728027344,268.95723039915055,264.48906434032887,266.34268724856486,2531800,2023,8,18
2023-08-21,266.0890197753906,269.49377900725324,262.23547302463066,268.04017665733664,2207400,2023,8,21
2023-08-22,263.601318359375,267.4353346572161,263.0842629536022,267.2499723634209,1669900,2023,8,22
2023-08-23,266.3621826171875,267.0743656026552,262.53790199905643,263.69884273461633,1677800,2023,8,23
2023-08-24,262.7232666015625,267.98164877630074,262.6257325736809,264.96711491638246,1433600,2023,8,24
2023-08-25,265.9036560058594,266.9377667657363,262.2647377233133,264.8890460966682,1291700,2023,8,25
2023-08-28,268.0792236328125,270.2352437757925,266.37196126238786,266.8207190349431,1550700,2023,8,28
2023-08-29,273.1912536621094,273.2888174692457,266.75242943093093,268.28409486331935,2065800,2023,8,29
2023-08-30,275.43505859375,276.8789254592143,272.97661154721686,273.19124000326843,1431000,2023,8,30
2023-08-31,274.2643737792969,277.85449532166393,273.981447693208,276.7130852102806,2579000,2023,8,31
2023-09-01,279.2593078613281,280.0592892684986,276.7227981498766,277.8447073187045,2335400,2023,9,1
2023-09-05,274.7521667480469,282.34216598409574,274.5082721327853,279.3471329633334,2515600,2023,9,5
2023-09-06,275.9911193847656,277.52278459580117,272.2254011063257,273.5717040422785,1688900,2023,9,6
2023-09-07,274.5570373535156,276.55699104897207,270.8693519857401,274.0692481261787,1593200,2023,9,7
2023-09-08,275.38629150390625,276.4691990957832,272.3034599415912,274.6936391209569,1240100,2023,9,8
2023-09-11,275.161865234375,278.03983331266727,273.11317449095486,277.6105764513839,1515300,2023,9,11
2023-09-12,274.9277648925781,277.75693648716214,272.98637327398933,273.415630180455,1587300,2023,9,12
2023-09-13,269.181640625,275.8350635609799,266.36220438754697,273.3668510753034,2119300,2023,9,13
2023-09-14,275.659423828125,276.2642776583092,271.0449273868107,272.1863671877278,2660500,2023,9,14
2023-09-15,272.3326721191406,274.98624624343773,270.55711249629246,274.98624624343773,4934500,2023,9,15
2023-09-18,274.0789794921875,275.84477389466383,272.04002434712606,272.24488746099286,1363200,2023,9,18
2023-09-19,272.84002685546875,276.57647906364605,270.8693394142239,273.23998780370545,2313500,2023,9,19
2023-09-20,271.8059387207031,279.60083195879764,271.28888325499236,274.6253751577853,2380300,2023,9,20
2023-09-21,265.3865966796875,269.46450733420915,264.9671051039979,269.46450733420915,2277600,2023,9,21
2023-09-22,266.3914489746094,268.3816373473523,264.976848314258,265.3671035117974,1707800,2023,9,22
2023-09-25,267.5719299316406,268.1182515618299,263.4745177052213,264.13790400298024,1257400,2023,9,25
2023-09-26,262.9378662109375,266.74264559430316,262.5769069849529,264.5280636852272,1756400,2023,9,26
2023-09-27,266.04998779296875,267.53288607467965,262.62572771685683,264.38175699833516,1991600,2023,9,27
2023-09-28,269.4937744140625,271.45469657412997,265.5719598662184,266.8109337471124,1994700,2023,9,28
2023-09-29,266.33294677734375,272.7229744339628,264.73298364885886,272.2644513200477,2257400,2023,9,29
2023-10-02,265.08416748046875,270.0498580282633,263.64030071169867,265.98171271992913,1778200,2023,10,2
2023-10-03,262.4013366699219,266.8987390299946,261.00626663292803,264.5866228689775,2187900,2023,10,3
2023-10-04,258.5575866699219,261.2794592107137,256.3625348920596,260.96726692362245,2970100,2023,10,4
2023-10-05,254.4308319091797,259.4453191186863,254.069872668863,257.4551308691441,2639300,2023,10,5
2023-10-06,259.54290771484375,261.864789265815,251.96264385463857,255.182070708953,2293400,2023,10,6
2023-10-09,264.6744079589844,264.97683488114166,258.1868175547194,259.54288582115174,1640800,2023,10,9
2023-10-10,266.5378112792969,268.38166905696227,265.1915080966768,265.99148966494306,2009000,2023,10,10
2023-10-11,266.16705322265625,267.70848383345077,263.30861553303635,266.84997004095123,1538200,2023,10,11
2023-10-12,263.02569580078125,267.1133719531344,259.689234121153,267.1133719531344,1910500,2023,10,12
2023-10-13,261.396484375,267.2499548980996,259.6014236539243,263.88419743840103,1918300,2023,10,13
2023-10-16,264.17694091796875,267.2792737615754,262.99646936033065,265.47444737328846,1678600,2023,10,16
2023-10-17,265.991455078125,268.83039190443947,262.02084369143046,262.02084369143046,2110100,2023,10,17
2023-10-18,252.88943481445312,262.43059040482234,252.43091177415533,261.9428012033264,4257100,2023,10,18
2023-10-19,246.7140350341797,253.6503984487431,245.61162661581656,251.61144304927242,3850000,2023,10,19
2023-10-20,244.37034606933594,248.5772115813797,243.35050849969565,246.43945355598336,3103100,2023,10,20
2023-10-23,242.52679443359375,246.73364502802823,241.78151412170365,242.83078405004812,3193200,2023,10,23
2023-10-24,244.7135772705078,246.84151959909565,242.45814963017233,245.40000786633215,2304600,2023,10,24
2023-10-25,240.19293212890625,245.90994535729018,239.76145717384853,245.02737886838156,2542400,2023,10,25
2023-10-26,237.7315673828125,241.94823403351188,235.7507268563744,240.77149367968227,3859200,2023,10,26
2023-10-27,233.9365692138672,239.1926899658885,233.25013860434416,238.3395558485574,3229900,2023,10,27
2023-10-30,237.466796875,238.87889120140272,234.54454029722487,236.27044001307908,4478300,2023,10,30
2023-10-31,221.66903686523438,226.07200876238727,219.42340987247667,223.2380190583579,12093300,2023,10,31
2023-11-01,227.33700561523438,228.1411057718607,219.5803022863014,220.74724180908697,4932800,2023,11,1
2023-11-02,234.4857177734375,234.9466101113491,228.36666199021207,231.2300689847075,7749900,2023,11,2
2023-11-03,236.08412170410156,239.50648881353513,233.56392265151052,236.82938706504157,3928700,2023,11,3
2023-11-06,233.6619873046875,238.21206068068247,231.7791998694204,236.82938374815268,2891500,2023,11,6
2023-11-07,230.3671112060547,232.5440875046817,229.04328397347217,230.03370419604707,4074000,2023,11,7
2023-11-08,230.26905822753906,233.18148412425876,229.9062188690814,231.42618195504318,2532500,2023,11,8
2023-11-09,229.61203002929688,234.64261241625832,229.28843878985478,232.83827628385458,2708800,2023,11,9
2023-11-10,235.03485107421875,235.49574339017477,230.072919294503,230.7789664609435,2525200,2023,11,10
2023-11-13,236.98631286621094,238.59452824834503,234.25039104384274,234.25039104384274,3035700,2023,11,13
2023-11-14,243.0563507080078,244.7136000628223,239.94778867783918,241.96786246072568,3441800,2023,11,14
2023-11-15,246.22372436523438,248.02806049069338,243.78199160772604,244.68415967045553,3739900,2023,11,15
2023-11-16,243.39955139160156,248.0182604533432,241.82075353615684,245.6451632664566,2625000,2023,11,16
2023-11-17,248.16534423828125,249.3322686871157,245.15483567393477,245.24308782364207,2792500,2023,11,17
2023-11-20,245.59613037109375,247.9986449538095,243.84082819572455,247.7142719061926,2661400,2023,11,20
2023-11-21,244.5762939453125,245.00776888563533,243.50742236509947,244.60571133096497,1765500,2023,11,21
2023-11-22,241.2421875,242.83080119700338,237.12358876860125,237.15300615529895,3593700,2023,11,22
2023-11-24,242.56600952148438,244.0761567772468,241.91879714198726,241.9678311034154,982200,2023,11,24
2023-11-27,242.59544372558594,243.40935965991852,241.54618870098437,242.17378454681048,1743300,2023,11,27
2023-11-28,242.70330810546875,244.04675193185156,241.24217977299912,242.93866215457746,2149900,2023,11,28
2023-11-29,244.6155242919922,246.7042485554837,243.4976186924613,244.84106258088843,2224700,2023,11,29
2023-11-30,245.86090087890625,246.62578282541503,243.0367121760647,246.17469131085264,3210500,2023,11,30
2023-12-01,251.7838592529297,252.4506732958494,246.14528245920434,247.02784894097294,3729500,2023,12,1
2023-12-04,249.8127899169922,250.57767184510996,247.52794493984806,248.6556662176064,3028700,2023,12,4
2023-12-05,250.24427795410156,252.21533261011228,248.8616009488838,248.8616009488838,2682200,2023,12,5
2023-12-06,251.0091552734375,255.95148555198043,250.6169134888836,251.8230562282336,3632600,2023,12,6
2023-12-07,252.4212646484375,254.35308622652036,250.85226749079484,252.2251287814328,2162500,2023,12,7
2023-12-08,254.47073364257812,256.56927351769855,252.01918514891165,252.39182530812963,3258200,2023,12,8
2023-12-11,255.86322021484375,257.1576150445816,254.47072753635834,254.80413453236113,2898300,2023,12,11
2023-12-12,256.36334228515625,257.4027965350449,254.09811369095254,254.9512478464148,2375700,2023,12,12
2023-12-13,262.776611328125,263.0315819771227,254.25502539095464,256.33393396426123,3708300,2023,12,13
2023-12-14,279.64324951171875,279.9276075929865,265.30656864086507,267.1697694554019,6464100,2023,12,14
2023-12-15,280.2021789550781,281.2906820552315,274.5538315371513,274.67150107746426,6320000,2023,12,15
2023-12-18,280.1727600097656,283.2813366709917,279.05486945688864,281.18279679333284,2691700,2023,12,18
2023-12-19,287.2822570800781,287.35090762179135,280.6140569904403,281.24163785803773,3659600,2023,12,19
2023-12-20,284.0952453613281,292.4893452488984,283.9089252764065,286.2722216828227,3818400,2023,12,20
2023-12-21,284.44830322265625,285.09551567850286,281.0455523884195,284.2815847415206,3209300,2023,12,21
2023-12-22,284.7326354980469,287.1547666205659,283.3107553193369,284.6836164983473,2833800,2023,12,22
2023-12-26,289.9005432128906,291.33223928203995,285.3602702079981,285.9388321131603,2019000,2023,12,26
2023-12-27,292.3422546386719,293.35229143709716,289.01797038992436,289.90052187646876,1876500,2023,12,27
2023-12-28,291.12628173828125,293.4013258463275,290.30256506318756,291.34201919552925,2267400,2023,12,28
2023-12-29,289.93975830078125,292.4599274769433,287.51762712612856,291.0968820389865,2300600,2023,12,29
2024-01-02,287.037109375,290.8909665378215,285.70348129430374,287.7431565724658,2433100,2024,1,2
2024-01-03,278.79010009765625,283.33037297896186,277.829112180993,282.8008600181547,3043400,2024,1,3
2024-01-04,280.5552062988281,282.63411456435205,278.2899779598725,278.8979571779641,2995400,2024,1,4
2024-01-05,283.3303527832031,285.3602420999998,279.9374180777563,280.7023000038658,2684800,2024,1,5
2024-01-08,286.5860595703125,287.00771878877697,279.7119070424087,281.9869515495845,2369100,2024,1,8
2024-01-09,286.6252746582031,286.69389527757676,282.41840873214704,283.62458145951456,1974500,2024,1,9
2024-01-10,287.6647033691406,288.841428678712,285.81131836183215,286.48794813344045,2048000,2024,1,10
2024-01-11,286.3996887207031,289.87108964451795,283.80105339436875,288.8904702816651,1941400,2024,1,11
2024-01-12,284.78167724609375,290.09661751790105,283.3303497927889,289.54747306013786,1955600,2024,1,12
2024-01-16,281.6632995605469,284.58552599702483,280.0648852722341,283.2813154619586,3140100,2024,1,16
2024-01-17,273.2300109863281,276.5542954678496,271.57276166809135,273.4261169269978,3789200,2024,1,17
2024-01-18,276.4366149902344,277.0544100274913,272.27879812837,274.59304564925515,2479300,2024,1,18
2024-01-19,281.0471496582031,281.8352676122738,274.81108442011305,278.1310771504143,3047700,2024,1,19
2024-01-22,284.38690185546875,286.2783972170799,281.8550267500436,281.8550267500436,2072200,2024,1,22
2024-01-23,284.54449462890625,288.5344211150332,283.2539340548507,286.18972936529076,1866300,2024,1,23
2024-01-24,286.3670349121094,288.26839136556856,284.0617582165291,286.52466452353036,2765900,2024,1,24
2024-01-25,296.30731201171875,298.80963316051657,288.7806862035693,289.6377727615817,4647100,2024,1,25
2024-01-26,294.9871826171875,298.4845273230719,294.22861836061617,296.53389486575344,2920500,2024,1,26
2024-01-29,298.7505187988281,299.19385393589783,293.0365885031108,294.5832707305997,2101400,2024,1,29
2024-01-30,300.2381286621094,301.1937374755093,296.0511880992866,296.0511880992866,2150200,2024,1,30
2024-01-31,295.8541564941406,301.2134430537374,295.4797899229904,301.03612101417394,2813000,2024,1,31
2024-02-01,303.1246643066406,303.49903088216615,297.4599797022226,298.7406789781811,3196300,2024,2,1
2024-02-02,310.41485595703125,312.66102530827493,301.45973222517404,302.4448947487857,4658800,2024,2,2
2024-02-05,316.6312561035156,329.90139763189654,311.2227230079423,329.90139763189654,6557500,2024,2,5
2024-02-06,317.931640625,322.5717475442443,314.3358035421075,318.394668198837,2825700,2024,2,6
2024-02-07,318.78875732421875,322.95600588276585,316.3357121078982,318.14840765681987,3203000,2024,2,7
2024-02-08,317.22235107421875,321.58661409239545,316.65097000575423,319.8527483939257,1986100,2024,2,8
2024-02-09,312.45416259765625,317.5474362203859,310.88775772770856,317.22234580256776,2823000,2024,2,9
