Price,Close,High,Low,Open,Volume,Year,Month,Day
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,
Date,,,,,,,,
2023-02-07,107.12782287597656,107.66525433974004,102.62933344338565,102.72885610117324,49010200,2023,2,7
2023-02-08,98.89718627929688,102.64924474740924,97.57351278425769,101.56443476559781,94743500,2023,2,8
2023-02-09,94.55792999267578,99.55404072276416,93.18449138448133,99.52418468225432,119455000,2023,2,9
2023-02-10,94.12001037597656,96.2896376574072,93.80153332517445,94.99582036740944,54980700,2023,2,10
2023-02-13,94.15982055664062,94.74700953187015,93.39348017343556,94.2891992478543,50076100,2023,2,13
2023-02-14,94.2294921875,94.39868146803326,91.82100889832186,93.98068174209502,54726100,2023,2,14
2023-02-15,96.47874450683594,96.65788833824551,93.70201891653383,94.04039749081163,50169000,2023,2,15
2023-02-16,95.0555419921875,97.21521477469815,94.28920158994696,94.9162087541605,42462600,2023,2,16
2023-02-17,93.90105438232422,95.10529594746632,92.76647943357575,94.39867524030484,34284100,2023,2,17
2023-02-21,91.3532485961914,92.65701296526197,91.28358197173173,92.55749030076139,33629300,2023,2,21
2023-02-22,91.21391296386719,91.67172328308142,90.1788605753032,91.26367049827103,30884000,2023,2,22
2023-02-23,90.45752716064453,91.50253409442122,89.33290665311979,91.48262500616492,41206400,2023,2,23
2023-02-24,88.70590209960938,89.46228802095382,88.15852364572393,89.01443223203913,36585100,2023,2,24
2023-02-27,89.4423828125,89.73100384409955,88.91489828317458,89.4423828125,27502300,2023,2,27
2023-02-28,89.63147735595703,90.79591607528975,88.89500052309056,88.90495506752045,30142000,2023,2,28
2023-03-01,89.9300537109375,90.59686392466584,89.24333440817962,89.55186454339591,31111200,2023,3,1
2023-03-02,91.56224822998047,91.84091472708995,89.16371177840199,89.23338599577193,32204400,2023,3,2
2023-03-03,93.20439910888672,93.28402027780899,92.01010435433045,92.03996798749574,35160100,2023,3,3
2023-03-06,94.67735290527344,95.51335999397993,93.55273236671877,93.5726338624318,32639300,2023,3,6
2023-03-07,93.41339874267578,95.21478402463518,93.08496711653402,94.52807232544816,27835500,2023,3,7
2023-03-08,93.8015365600586,95.503399070826,93.55272611825472,93.67215786383373,34103300,2023,3,8
2023-03-09,91.88072204589844,95.07544729094798,91.46272231509023,93.60249368912125,28813500,2023,3,9
2023-03-10,90.1987533569336,92.3484790931476,89.96985201598534,91.73142650002876,35941000,2023,3,10
2023-03-13,90.67648315429688,92.1295353055602,88.99452204264824,89.66133224210813,37335600,2023,3,13
2023-03-14,93.52286529541016,93.91100895731901,92.00014668436901,92.11957083074607,36050200,2023,3,14
2023-03-15,95.6526870727539,96.46878502000881,92.1991969177425,92.77643896638652,50622100,2023,3,15
2023-03-16,99.84265899658203,100.70852211278338,95.04559373185006,95.74225996804023,65492000,2023,3,16
2023-03-17,101.136474609375,102.35066322909664,99.62370281885212,99.78294515178816,61028500,2023,3,17
2023-03-20,100.73837280273438,101.26584972399411,99.3947979368084,99.6436083783907,32960400,2023,3,20
2023-03-21,104.42076873779297,104.59991256706779,100.73837708314564,100.76823312250937,42110300,2023,3,21
2023-03-22,102.8781509399414,106.08282326179875,102.83834035547768,103.77386251455106,43427400,2023,3,22
2023-03-23,105.0975341796875,105.79420800627038,103.96295911766454,104.56010268824097,40797800,2023,3,23
2023-03-24,104.93830108642578,104.98805862211833,103.34590808241246,104.49043770663731,30393300,2023,3,24
2023-03-27,101.97248077392578,104.26154010508955,101.44500379935059,104.12220685116753,31120900,2023,3,27
2023-03-28,100.54927825927734,101.96251979884079,99.2654154207413,101.95257284782572,32057900,2023,3,28
2023-03-29,100.90756225585938,102.00232668210373,100.17108547356293,101.7933268219828,28779600,2023,3,29
2023-03-30,100.40994262695312,100.67866215981911,99.30522364315344,100.4298517146947,33086200,2023,3,30
2023-03-31,103.23643493652344,103.39566967562425,100.55923207299183,100.81799706625952,36863400,2023,3,31
2023-04-03,103.86344146728516,104.0326307617134,101.44500343560624,101.90281378157887,25035400,2023,4,3
2023-04-04,104.22171783447266,105.07762635151548,103.54495313711536,103.83357415733603,24420100,2023,4,4
2023-04-05,103.97291564941406,105.59515710589082,103.16677219338038,105.2766800226226,28290500,2023,4,5
2023-04-06,107.90411376953125,108.65054511701238,103.83357846595176,104.75915364055206,48711500,2023,4,6
2023-04-10,105.93354034423828,107.07806234756984,104.61982146300264,106.47097183107455,27067400,2023,4,10
2023-04-11,104.84871673583984,106.22215520900343,104.18190658636902,106.04301139046436,26311800,2023,4,11
2023-04-12,104.14209747314453,106.24205820052738,103.84352190700692,106.07286892315904,24370300,2023,4,12
2023-04-13,106.91883087158203,106.97854295202298,105.33639240206342,105.33639240206342,24843600,2023,4,13
2023-04-14,108.35196685791016,108.42163347334429,106.33161982413752,106.38138494648686,26578000,2023,4,14
2023-04-17,105.46577453613281,105.65487290751938,104.02266937335287,104.16201021070087,37571200,2023,4,17
2023-04-18,104.00276947021484,106.03306368013463,103.57481518685294,105.98329855224205,26596400,2023,4,18
2023-04-19,103.68429565429688,104.48049216706148,102.57957659955501,103.08715206626977,20905700,2023,4,19
2023-04-20,104.78900909423828,105.74444030250633,103.37576757324341,103.41557815605778,27820800,2023,4,20
2023-04-21,104.90843963623047,105.49562864153211,104.2814324554801,104.9681517132192,25800100,2023,4,21
2023-04-24,105.46577453613281,106.12263017432495,104.20181320069477,104.98805513219027,23542800,2023,4,24
2023-04-25,103.3558578491211,106.1823484668057,103.34590330520571,105.32643992429568,46664100,2023,4,25
2023-04-26,103.21652221679688,105.84395986079909,102.14165929158905,104.42076383754022,53347600,2023,4,26
2023-04-27,107.07806396484375,107.85435896406044,103.04733914233148,103.95300525177885,50089200,2023,4,27
2023-04-28,106.8292465209961,106.83920106462901,104.5899525683896,106.5306785498371,36139800,2023,4,28
2023-05-01,106.6899185180664,107.47616045562452,106.31172936546945,106.33163086061985,26681700,2023,5,1
2023-05-02,104.81886291503906,106.68991470916808,103.21652305785557,106.63020263275621,30997200,2023,5,2
2023-05-03,104.90843963623047,106.97853676712556,104.46057627953847,105.02786379020792,21795400,2023,5,3
2023-05-04,104.1918716430664,105.09753777760864,103.47529629660639,104.98806056672765,23419500,2023,5,4
2023-05-05,105.06767272949219,105.37619524656543,103.61462066511625,104.32124140643722,26625100,2023,5,5
2023-05-08,107.25720977783203,107.44630815726045,104.65963556054464,104.67953705638796,26511400,2023,5,8
2023-05-09,106.8392105102539,109.62589071265951,106.67997576350962,107.87426293991619,36360100,2023,5,9
2023-05-10,111.21827697753906,112.40261721138486,107.41645340605741,107.45626399131446,63153400,2023,5,10
2023-05-11,116.01533508300781,117.35890998003737,113.86561676637899,114.85090401178836,78900000,2023,5,11
2023-05-12,116.95086669921875,117.46838909715726,115.55752665279486,116.12481417824908,41073800,2023,5,12
2023-05-15,115.95561981201172,117.91624729796742,115.45799893103178,115.55752158860936,36266800,2023,5,15
2023-05-16,118.94135284423828,120.1754505833764,115.87600619542154,115.93571827523857,45035600,2023,5,16
2023-05-17,120.2650146484375,121.09106715915512,118.3242961888887,119.04087149490434,33323600,2023,5,17
2023-05-18,122.24555206298828,122.72326387464808,120.25506846385703,120.37449262022581,35234200,2023,5,18
2023-05-19,122.1758804321289,125.37060556659539,121.56878235183454,122.96212233272476,41330300,2023,5,19
2023-05-22,124.45498657226562,125.82841748352126,122.15597291663258,122.35502582680218,35253000,2023,5,22
2023-05-23,121.9768295288086,124.03697969958147,121.62849642613534,123.5692224434729,34046300,2023,5,23
2023-05-24,120.3247299194336,121.32992621989823,119.28967758115877,120.54368432083105,34182600,2023,5,24
2023-05-25,122.8924560546875,124.72369725121857,121.37968432503033,123.92750080475773,42317000,2023,5,25
2023-05-26,124.01708221435547,124.66399090771507,121.86735626591603,122.58393158206252,35635900,2023,5,26
2023-05-30,123.08155059814453,125.06208723131287,121.41949862779474,125.04217814334058,35076700,2023,5,30
2023-05-31,122.28536224365234,123.46969481793454,121.91712004551185,122.16593049458432,37325800,2023,5,31
2023-06-01,123.13131713867188,123.82798336385527,122.03655267348697,122.23559799694154,30772700,2023,6,1
2023-06-02,124.07678985595703,125.54975101903904,123.17112379211459,123.40002514747484,26963100,2023,6,2
2023-06-05,125.4104232788086,126.82366483426891,123.2507427687404,123.41993964810082,32305500,2023,6,5
2023-06-06,126.70423889160156,127.6795716632302,124.76352029992727,125.41042902818297,26638300,2023,6,6
2023-06-07,121.9171142578125,128.4259886146352,121.53892512668912,126.36584609093107,52539000,2023,6,7
2023-06-08,121.55884552001953,122.64366314354618,120.66312628800054,121.648421239768,29389200,2023,6,8
2023-06-09,121.64840698242188,123.17112570184304,121.3299299142625,121.66830847720398,23762500,2023,6,9
2023-06-12,123.05169677734375,123.45974956411615,121.0811222457333,122.20574275748704,28306400,2023,6,12
2023-06-13,123.24079895019531,124.5644724206038,122.59389023515342,124.38532858556286,22278300,2023,6,13
2023-06-14,123.08155059814453,123.45974733869542,120.87211260494071,122.5142630804105,30592300,2023,6,14
2023-06-15,124.49478912353516,124.86303131123523,121.81759393072211,122.55407071303016,35246300,2023,6,15
2023-06-16,122.94222259521484,125.50994835044854,122.69341213660132,125.3308045165231,45514000,2023,6,16
2023-06-20,122.5142593383789,123.97726594287386,121.55882815838247,122.34507006124343,26097500,2023,6,20
2023-06-21,119.97639465332031,122.07635532970119,119.52853131499121,121.8175903515394,30306300,2023,6,21
2023-06-22,122.56404113769531,122.6536092637432,118.26459644625533,119.42902764343648,26952200,2023,6,22
2023-06-23,121.75788116455078,122.20574454143095,120.48397284408658,120.80244992420262,34885300,2023,6,23
2023-06-26,117.77690887451172,121.41949744247009,117.70724225347334,120.1853997584649,33969900,2023,6,26
2023-06-27,117.7669677734375,118.51339914725075,115.54757514767203,116.52291548374876,39535900,2023,6,27
2023-06-28,119.60816192626953,119.81716179676539,116.2940048517799,116.53286076190481,27091400,2023,6,28
2023-06-29,118.53329467773438,119.48872587696212,117.73710580825735,118.67262791972016,24090900,2023,6,29
2023-06-30,119.13043212890625,120.50387057686662,119.12048517862524,119.59819695723526,29519700,2023,6,30
2023-07-03,119.3294906616211,119.61811168831736,118.25462771939205,118.67262744367262,14467900,2023,7,3
2023-07-05,121.17068481445312,122.02659333927569,118.66267890915145,118.67262585976906,27584800,2023,7,5
2023-07-06,119.53849029541016,119.72758866259632,117.83662777001128,119.22996777471036,24745200,2023,7,6
2023-07-07,118.91149139404297,120.47402068726721,118.83187022918119,119.52853643899117,21692600,2023,7,7
2023-07-10,115.89590454101562,117.74705489595593,115.58738201288969,117.73710794498514,35315200,2023,7,10
2023-07-11,116.58262634277344,117.14991387720602,114.80114257142738,115.73667231326417,23078800,2023,7,11
2023-07-12,118.36410522460938,119.75744523552781,117.8465828398585,118.2347265266947,30404400,2023,7,12
2023-07-13,123.94741821289062,124.23603925428093,119.87687518656348,120.3545946051284,44297900,2023,7,13
2023-07-14,124.82322692871094,126.17675640796054,122.90240991720911,124.20618186143912,33266800,2023,7,14
2023-07-17,124.05689239501953,126.49523177773591,123.60902902733594,125.34075523343135,25716200,2023,7,17
2023-07-18,123.17112731933594,124.08674795318163,122.37493084193565,124.00712678682312,26226400,2023,7,18
2023-07-19,121.44935607910156,124.5843692790778,121.22045471640399,124.00712721064436,37224000,2023,7,19
2023-07-20,118.6328125,123.4995440064544,117.65747984586895,120.84225038010163,37906800,2023,7,20
2023-07-21,119.44892120361328,120.41430699448074,118.16506592367423,120.04607237662714,72937900,2023,7,21
2023-07-24,120.95173645019531,122.41474313178708,120.40435800830701,121.08112274560483,29686100,2023,7,24
2023-07-25,121.62849426269531,122.56402394445624,120.44415414158027,120.78254028750972,52509600,2023,7,25
2023-07-26,128.6549072265625,130.35676214061976,127.70943058695467,129.45110367587904,61682100,2023,7,26
2023-07-27,128.78428649902344,132.60602666094323,128.1771883763532,131.04348970124676,44952100,2023,7,27
2023-07-28,131.9491424560547,133.10362643815824,129.94871216599972,130.1577044124772,36591200,2023,7,28
2023-07-31,132.0885009765625,132.89464445399818,131.15297119764708,132.0984479281434,28055500,2023,7,31
2023-08-01,130.92405700683594,131.99891993360347,130.05818634611023,130.15771659691958,23166800,2023,8,1
2023-08-02,127.7691421508789,129.47099705811388,126.95303661740036,128.83404293845086,26273300,2023,8,2
2023-08-03,127.83880615234375,128.7743358739839,126.81370831340226,127.36109434055177,20089500,2023,8,3
2023-08-04,127.50042724609375,130.88424328208276,127.30138192389168,128.6648583264697,26130000,2023,8,4
2023-08-07,130.90414428710938,130.9837654483107,128.4060929974258,128.54542623298215,22746300,2023,8,7
2023-08-08,130.77476501464844,130.88424221889798,128.92361467945548,129.998477634037,23535200,2023,8,8
2023-08-09,129.04306030273438,131.41172554952155,128.3861970452602,131.0335439778547,24912900,2023,8,9
2023-08-10,129.0729217529297,131.42169319546548,128.83405823487684,130.695170875727,20857800,2023,8,10
2023-08-11,128.9435272216797,129.3117618339363,127.56014170520349,128.04781566195854,19569200,2023,8,11
2023-08-14,130.70509338378906,130.74489636959453,128.3463754306011,128.77432206928793,24695600,2023,8,14
2023-08-15,129.16249084472656,130.7946869315138,128.66486990136232,130.47621742457744,19770700,2023,8,15
2023-08-16,128.0876007080078,129.66008437897048,127.26155588739324,128.0876007080078,25216100,2023,8,16
2023-08-17,129.3018035888672,131.36196125693914,128.6747964401177,129.18237944098485,33446300,2023,8,17
2023-08-18,126.853515625,128.63499931194184,125.77865268655036,127.89851493202701,30491300,2023,8,18
2023-08-21,127.75918579101562,128.11747344866333,125.95780055174251,126.5748532050452,25248700,2023,8,21
2023-08-22,128.46580505371094,129.6600920991953,127.70942680168035,127.89850997505022,22067500,2023,8,22
2023-08-23,131.74014282226562,132.77520272479933,129.25203849949906,129.56056100573272,27819700,2023,8,23
2023-08-24,129.16249084472656,133.61122329329774,128.95349855277775,133.31264769004198,28500700,2023,8,24
2023-08-25,129.26199340820312,130.1377957542412,126.64450294743214,128.92359969772878,26762900,2023,8,25
2023-08-28,130.38661193847656,131.90933055130816,129.52075650385797,130.6851874909537,20543300,2023,8,28
2023-08-29,133.92970275878906,135.92018645455218,131.6107874308828,131.6107874308828,43075600,2023,8,29
2023-08-30,135.23345947265625,135.6315501147355,133.43207426004315,134.1386874276615,28315800,2023,8,30
2023-08-31,135.52207946777344,137.34337385647325,135.14388270916908,135.36283712876264,30053800,2023,8,31
2023-09-01,135.01449584960938,136.80593398907862,134.2083524833941,136.80593398907862,21524600,2023,9,1
2023-09-05,135.12399291992188,135.77089406084173,133.93965266502593,134.79556128053332,19403100,2023,9,5
2023-09-06,133.82022094726562,135.88036360473524,133.03397141020704,135.37279574679286,18684500,2023,9,6
2023-09-07,134.61639404296875,134.93487869329522,132.3173880233416,132.95434213781053,18844300,2023,9,7
2023-09-08,135.7310791015625,136.00974558565406,134.2083603898534,134.2680724669895,23558300,2023,9,8
2023-09-11,136.26849365234375,136.82582658236907,135.1438656559962,135.89029694146225,20763400,2023,9,11
2023-09-12,134.69601440429688,136.21873306242523,134.54673421670935,135.6116349892628,18405500,2023,9,12
2023-09-13,136.05950927734375,136.24859245755295,133.51167758565322,134.44720728074662,20749500,2023,9,13
2023-09-14,137.44290161132812,138.0400375924637,135.59175121605634,136.94528070062265,24751000,2023,9,14
2023-09-15,136.7462158203125,137.86089695130053,135.83059519619755,137.32345788063844,38908400,2023,9,15
2023-09-18,137.5523681640625,138.4978447839275,135.95997529868072,135.95997529868072,21861300,2023,9,18
2023-09-19,137.38316345214844,137.75141322347673,135.969922000147,136.7661184313801,20353700,2023,9,19
2023-09-20,133.10365295410156,137.42299901850853,132.98421360328075,137.42299901850853,29927500,2023,9,20
2023-09-21,129.8193359375,131.60081198310746,129.4511013506065,130.81457768472256,31488700,2023,9,21
2023-09-22,129.6302490234375,131.4017782750434,128.9833479050883,130.1378168923183,26397300,2023,9,22
2023-09-25,130.4861602783203,130.54587235985892,128.34639636353074,129.2122519182116,20094600,2023,9,25
2023-09-26,127.958251953125,129.73972818283227,126.61466938105363,129.1525391359743,25718700,2023,9,26
2023-09-27,129.9188690185547,130.27715670469198,127.95825647590418,127.95825647590418,22746500,2023,9,27
2023-09-28,131.6804656982422,132.66576073859565,129.17245162309823,129.22221675999867,22513100,2023,9,28
2023-09-29,130.2373504638672,133.412174428442,129.7397295336501,132.6458339437757,30848100,2023,9,29
2023-10-02,133.53158569335938,133.78039613443357,130.545860400469,130.58567857530397,22288000,2023,10,2
2023-10-03,131.79986572265625,133.62116005886995,131.21267669893393,133.3026905762113,22989400,2023,10,3
2023-10-04,134.59652709960938,134.92495876621945,131.89941472688335,132.1581721674608,26752300,2023,10,4
2023-10-05,134.42730712890625,134.8453068312004,132.81500520727624,134.42730712890625,19832600,2023,10,5
2023-10-06,136.92538452148438,137.50262665466772,133.3723635946971,133.3723635946971,27583200,2023,10,6
2023-10-09,137.76136779785156,138.27889778472175,134.96474077645817,136.28841418957376,19278100,2023,10,9
2023-10-10,137.40309143066406,139.05519659503832,136.6765691108844,137.8410002873595,27786600,2023,10,10
2023-10-11,139.88125610351562,140.43858915374793,137.920628289257,137.920628289257,25884300,2023,10,11
2023-10-12,138.30874633789062,140.54804026123193,137.60211801793758,140.37885098714375,24765500,2023,10,12
2023-10-13,136.70640563964844,139.33384321860913,135.9699212870382,138.71679820107695,23420500,2023,10,13
2023-10-16,138.43814086914062,138.9656178098258,137.33342186038425,137.51255809555218,28501900,2023,10,16
2023-10-17,139.05517578125,139.23431200334724,136.5272532818645,137.9703659398381,23515800,2023,10,17
2023-10-18,137.30355834960938,140.050420109336,136.72631631294968,138.78645883619868,23375000,2023,10,18
2023-10-19,137.0945587158203,138.9954742091233,136.72632410734244,137.84099006998994,26066000,2023,10,19
2023-10-20,134.95480346679688,137.21399157463526,134.43727344295388,136.67656764747252,26315200,2023,10,20
2023-10-23,135.8505096435547,137.0049938097521,133.31263994264685,134.39744989145308,26317900,2023,10,23
2023-10-24,138.14950561523438,138.6968916178538,136.76612018289654,137.17417294722958,44814300,2023,10,24
2023-10-25,125.01232147216797,127.69947125982357,124.4748899960184,127.55019106624778,84366200,2023,10,25
2023-10-26,121.69816589355469,123.73841461751326,120.69296955110403,122.68345314790562,57061100,2023,10,26
2023-10-27,121.58868408203125,122.72325908177865,119.63801114223584,122.2953048209552,44566500,2023,10,27
2023-10-30,123.8677978515625,124.80332760609076,122.16593522517718,122.6237455580271,28940100,2023,10,30
2023-10-31,123.48960876464844,124.77347164354663,122.10622322082405,124.46494151125496,26292300,2023,10,31
2023-11-01,125.84832763671875,125.88813822149176,123.13132166552205,123.47965479092001,30082400,2023,11,1
2023-11-02,126.88337707519531,128.36628525589762,126.32604408767605,127.80895226837836,27124600,2023,11,2
2023-11-03,128.48573303222656,128.91367975208917,127.25162763160075,127.41086997739491,26380100,2023,11,3
2023-11-06,129.6302490234375,129.7198171439132,128.0577651016171,128.43596185853923,19052700,2023,11,6
2023-11-07,130.34681701660156,131.28234671869467,129.26200712212525,130.08805962107587,29757300,2023,11,7
2023-11-08,131.21267700195312,131.580926799427,130.15772310979614,130.34682148408558,26425800,2023,11,8
2023-11-09,129.6202850341797,131.9192909413078,129.45109576679184,131.33210198045876,23747800,2023,11,9
2023-11-10,131.9591064453125,132.16811390496133,128.79424481480643,129.48096408570086,26913300,2023,11,10
2023-11-13,131.46148681640625,131.95910772056664,130.62548734210117,131.15296428561638,18324800,2023,11,13
2023-11-14,132.9842071533203,135.0543119616439,132.68564675621332,133.55150228019363,32395200,2023,11,14
2023-11-15,133.9794464111328,134.38749919428832,132.93445466887385,134.2282568614201,23861500,2023,11,15
2023-11-16,136.27845764160156,136.5670862789989,133.6808910221372,134.54674656195866,28013200,2023,11,16
2023-11-17,134.66616821289062,135.41259957777135,133.01406314727024,135.35288749837048,37240600,2023,11,17
2023-11-20,135.60169982910156,136.0097526255653,132.98420894713303,133.05388316485448,27815500,2023,11,20
2023-11-21,136.3182830810547,136.52727537398616,135.31309423775954,135.64151069808045,22635300,2023,11,21
2023-11-22,137.83103942871094,138.75660699373168,136.81588856208788,136.81588856208788,17813900,2023,11,22
2023-11-24,136.03961181640625,137.47276251978383,135.3429455539826,137.37323225964377,12514300,2023,11,24
2023-11-27,135.7609405517578,137.76137114648046,135.35288776014943,135.3827437999076,23436500,2023,11,27
2023-11-28,136.5471649169922,136.59693004167585,134.77563581877808,135.43249901776102,18730000,2023,11,28
2023-11-29,134.34768676757812,137.63197233173457,134.19839139618142,136.91541225652824,23967200,2023,11,29
2023-11-30,131.89939880371094,134.9050333890216,130.65534651348793,134.4074124729324,38988300,2023,11,30
2023-12-01,131.2325897216797,131.48140018185381,130.04824950146127,131.2325897216797,31431200,2023,12,1
2023-12-04,128.6549072265625,129.41128550101195,127.29142327486284,129.26200531072064,36669900,2023,12,4
2023-12-05,130.36672973632812,131.51125173964408,127.63976171874135,128.33642794624606,27384800,2023,12,5
2023-12-06,129.40135192871094,131.21268423164344,129.26201867463922,130.8145935589201,23576200,2023,12,6
2023-12-07,136.27845764160156,137.90070669775926,134.05907259412004,134.39745117448874,56767100,2023,12,7
2023-12-08,134.34768676757812,135.7509660671318,133.39224802366363,133.56143729563297,32233900,2023,12,8
2023-12-11,132.65577697753906,132.70554210632815,130.73496753299872,131.75011845279244,31138000,2023,12,11
2023-12-12,131.8894500732422,132.3671618941117,130.63543566245536,131.18282170000637,29032800,2023,12,12
2023-12-13,131.939208984375,132.86477654283303,130.94396721251857,132.74535238978922,30104800,2023,12,13
2023-12-14,131.31219482421875,133.08372386900336,129.07290095664663,132.74534532925426,38722400,2023,12,14
2023-12-15,131.9690704345703,132.87472894259986,130.5558136967356,130.99372252410018,50815200,2023,12,15
2023-12-18,135.15383911132812,136.4974064259798,131.79986392780293,131.99892443621175,32258000,2023,12,18
2023-12-19,135.9998016357422,136.8159072955645,135.4325216409029,136.18890002941743,25476800,2023,12,19
2023-12-20,137.68174743652344,141.02576050336694,137.41304308366068,138.30875463223933,49107200,2023,12,20
2023-12-21,139.75184631347656,140.02056584118617,138.51774106231403,138.82627876474274,27488300,2023,12,21
2023-12-22,140.81675720214844,141.3143780648777,140.0404698711855,140.10018194492363,26514600,2023,12,22
2023-12-26,140.8466339111328,142.00110294060704,140.51820227118546,140.91629294532333,16780300,2023,12,26
2023-12-27,139.70208740234375,141.40395757196106,139.2243755877538,140.91628362015615,19628600,2023,12,27
2023-12-28,139.56275939941406,140.46843312127822,139.08504756687975,140.11014545033115,16045700,2023,12,28
2023-12-29,139.02532958984375,139.6921397740678,138.11965590639036,138.9656175115826,18727200,2023,12,29
2024-01-02,137.51255798339844,138.78646627528045,135.83059690794266,137.89075472780192,23711200,2024,1,2
2024-01-03,138.2589874267578,138.96561577846637,136.42774618072553,136.59693546241698,24212100,2024,1,3
2024-01-04,135.74102783203125,138.49785185670754,135.7012248421468,137.76136746127565,27137700,2024,1,4
2024-01-05,135.08416748046875,136.50737117465926,134.50692540464604,136.09931838527314,22506000,2024,1,5
2024-01-08,138.1793670654297,138.3485563481057,135.61164141398862,135.6414974529206,21404000,2024,1,8
2024-01-09,140.2793426513672,140.81678178118554,137.49266229644218,137.84100303562764,24759600,2024,1,9
2024-01-10,141.60301208496094,142.31958744643927,140.23953558229127,140.3291037059296,21320200,2024,1,10
2024-01-11,141.40396118164062,144.5290199237723,139.97081051510136,142.80725580814243,24008700,2024,1,11
2024-01-12,141.97125244140625,142.51863852935318,141.14521501963384,141.99116153174606,18768600,2024,1,12
2024-01-16,141.81201171875,143.66316210251998,140.77695172665017,141.3243377622621,22670500,2024,1,16
2024-01-17,140.796875,141.16510964915355,138.23909598780784,140.67745082972024,20968600,2024,1,17
2024-01-18,142.79730224609375,143.5238397604635,141.31440154789604,141.37411363155687,25746400,2024,1,18
2024-01-19,145.68350219726562,145.75316122771846,143.69301856100813,144.05130622298188,33300700,2024,1,19
2024-01-22,145.29534912109375,147.68392325601644,145.1460537462961,146.40006807538688,32200400,2024,1,22
2024-01-23,146.34033203125,146.47966526098878,144.80766650412346,145.19581015740886,21636100,2024,1,23
2024-01-24,147.992431640625,149.13696866006512,147.3952957569968,147.8331893305178,25233500,2024,1,24
2024-01-25,151.14736938476562,152.3217626217301,148.82845413653732,149.3559462690805,29149100,2024,1,25
2024-01-26,151.46583557128906,151.81416105186207,150.2914424776346,150.38102577143502,26115500,2024,1,26
2024-01-29,152.77957153320312,153.0482910859022,150.70946665463993,151.33647388220928,27784300,2024,1,29
2024-01-30,150.73931884765625,152.88902943924788,150.47059932888845,152.07293911887135,36331800,2024,1,30
2024-01-31,139.43338012695312,143.314817013255,139.20446358239303,142.93662027544656,71910000,2024,1,31
2024-02-01,140.48834228515625,142.37929571349378,140.12009247642374,141.44376595073413,40466500,2024,2,1
2024-02-02,141.70252990722656,141.94137821596175,135.8505033642639,138.5973652180094,62470600,2024,2,2
2024-02-05,142.99632263183594,144.77781380981077,142.10061116086746,142.14042933381648,38505400,2024,2,5
2024-02-06,143.4143524169922,144.6683516438696,142.5086787155993,143.9617232693515,29128200,2024,2,6
2024-02-07,144.8474884033203,144.9271095715937,143.24514845900856,144.07120099538642,25208900,2024,2,7
2024-02-08,145.21572875976562,145.6337284763745,144.40958536443537,145.13610759667097,22563800,2024,2,8
