Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2021-05-03,129.656005859375,131.1527277481315,128.96146337467013,129.16688554691402,75135100,2021.0,5.0,3.0,130.6205596923828,130.62838592529295,129.37575035095216,44.33781871674047,1.8412401691274451,2.21159067015756,-0.3703505010301144,123.2321850660532,129.7005256652832,2.242899005062451,134.18632367540812,125.21472765515831,32.72012354354075,0.8215214729080156,2.5420266664266955,128.5995330810547,128.91256235309382,130.65382966034915,128.21801979298792
2021-05-04,125.06806945800781,128.6288723998823,123.9430911832169,128.3353972104989,137564700,2021.0,5.0,4.0,130.1940460205078,130.40338897705078,129.7005256652832,38.98836624468691,1.3246700061061745,2.034206537347283,-0.7095365312411084,123.27632679737437,129.7807415008545,2.026339004456381,133.83341950976725,125.72806349194174,31.758231471319192,-3.53854522276682,2.7167119726471225,129.656005859375,129.16688554691402,131.1527277481315,128.96146337467013
2021-05-05,125.31262969970703,127.61148620627858,125.18545364222994,126.38868542828287,84000900,2021.0,5.0,5.0,128.91451110839844,129.8888366699219,129.7807415008545,30.906889422376665,0.924362917537266,1.8122378133852797,-0.8878748958480134,123.30579091588694,129.7905242919922,2.002975760112911,133.79647581221803,125.78457277176638,31.810380583218627,0.1955417100136358,2.6908585389477486,125.0680694580078,128.3353972104989,128.6288723998823,123.9430911832169
2021-05-06,126.91697692871094,126.92675396385664,124.36376017580233,125.10722533308426,78128300,2021.0,5.0,6.0,127.8423599243164,129.36058883666993,129.7905242919922,37.763133461447104,0.7281800724817344,1.5954262652045703,-0.8672461927228361,123.35374434611226,129.760200881958,2.0432889167893813,133.84677871553677,125.67362304837926,31.96240504135353,1.2802757653785468,2.776804256628298,125.31262969970705,126.38868542828288,127.61148620627858,125.18545364222994
2021-05-07,127.59312438964844,128.62201016008137,126.87778472463286,128.22026145686445,78973300,2021.0,5.0,7.0,127.11064300537107,129.14537887573243,129.760200881958,37.801597008651406,0.6201149050345691,1.4003639931705705,-0.7802490881360011,123.4098948204279,129.63455619812012,2.0974478428862944,133.82945188389272,125.43966051234752,31.90051534065877,0.532747846111481,2.752559108164047,126.91697692871094,125.10722533308426,126.92675396385664,124.36376017580233
2021-05-10,124.30060577392578,126.936537888107,124.2614087846363,126.80916075602343,88071200,2021.0,5.0,10.0,126.90936126708984,128.76496047973632,129.63455619812012,34.663954424839176,0.2657305691133871,1.1734373083591336,-0.9077067392457464,123.42285985046,129.43037109375,2.402197861018096,134.2347668157862,124.62597537171382,31.388144444815204,-2.580482789705696,2.730606235267917,127.59312438964844,128.22026145686445,128.62201016008137,126.87778472463286
2021-05-11,123.37950134277344,123.73225929039904,120.30260126371391,121.01793322731803,126142800,2021.0,5.0,11.0,125.83828125,128.01616363525392,129.43037109375,31.79500604418025,-0.0884276608781959,0.9210643145116678,-1.0094919753898637,123.42197437095648,129.02410049438475,2.701351708048177,134.4268039104811,123.6213970782884,31.43611079533393,-0.7410297201830396,2.844986110056022,124.30060577392578,126.80916075602345,126.936537888107,124.2614087846363
2021-05-12,120.3025894165039,122.13500921597532,119.79304356361403,120.91993258519142,112172300,2021.0,5.0,12.0,125.50056762695311,127.20753936767578,129.02410049438475,29.48739599909598,-0.6103459985981914,0.614782251889696,-1.2251282504878875,123.3663352728592,128.58137397766114,3.330683871201003,135.24274172006315,121.92000623525914,31.31747985693698,-2.493859914153196,2.9097066738685817,123.37950134277344,121.01793322731804,123.73225929039904,120.30260126371392
2021-05-13,122.45838928222656,123.61467427312743,121.76265955967637,122.07622799062943,105861300,2021.0,5.0,13.0,124.4985595703125,126.17045974731444,128.58137397766114,28.9137705635559,-0.8403282283371425,0.3237601558443284,-1.1640883841814709,123.3513047852514,128.12562522888183,3.518076951160286,135.1617791312024,121.08947132656124,31.500288177741687,1.7919812667198665,2.924083271354862,120.3025894165039,120.91993258519142,122.13500921597532,119.79304356361403
2021-05-14,124.88854217529297,125.31970156938155,123.32070002778138,123.71266243367454,81918000,2021.0,5.0,14.0,123.60684204101562,125.35874252319336,128.12562522888183,35.1516373404714,-0.8170789954568107,0.0955923255841005,-0.9126713210409112,123.37074799917208,127.80801467895508,3.5087679544503145,134.8255505878557,120.79047877005443,31.639567731372896,1.9844723642948647,3.0236512280632764,122.45838928222656,122.07622799062943,123.61467427312743,121.76265955967637
2021-05-17,123.73226928710938,124.37900844147428,122.65437817256301,124.27121858241347,74244600,2021.0,5.0,17.0,123.06592559814452,124.9876434326172,127.80801467895508,33.93440513164809,-0.8817906360414867,-0.0998842667410169,-0.7819063693004698,123.37484528591624,127.3993293762207,3.4822523260014138,134.36383402822352,120.43482472421788,31.42659422884233,-0.9258438508799705,3.092397537378889,124.88854217529295,123.71266243367454,125.31970156938156,123.32070002778138
2021-05-18,122.34078979492188,124.43777993260704,122.27219693905593,124.01642168198467,63342900,2021.0,5.0,18.0,122.95225830078124,124.39526977539064,127.3993293762207,33.11021252458072,-1.0334429562633431,-0.2865960046454822,-0.746846951617861,123.36494243495812,127.00568923950196,3.590669476009563,134.18702819152108,119.82435028748282,31.343227102302112,-1.1245890018865667,3.1115256642497138,123.73226928710938,124.27121858241348,124.37900844147428,122.654378172563
2021-05-19,122.18400573730469,122.40937905307148,120.39078294600725,120.68475659168433,92612000,2021.0,5.0,19.0,122.74451599121092,124.12254180908204,127.00568923950196,33.03126178279605,-1.152988739309606,-0.459874551578307,-0.6931141877312992,123.34863545320523,126.58513412475584,3.6403629870197545,133.86586009879537,119.30440815071634,31.38533501987508,-0.1281535437853587,2.932890951705497,122.34078979492188,124.01642168198468,124.43777993260704,122.27219693905592
2021-05-20,124.75135803222656,125.15312155926449,122.585774870456,122.71316695271737,76857100,2021.0,5.0,20.0,123.1207992553711,123.8096794128418,126.58513412475584,42.400270004761246,-1.028707460456829,-0.5736411333540115,-0.4550663271028174,123.36452776252388,126.36924819946287,3.6132303745948695,133.59570894865263,119.14278745027316,31.70374618715347,2.101217978105652,2.970984234176824,122.18400573730467,120.68475659168432,122.40937905307148,120.39078294600723
2021-05-21,122.90914916992188,125.42749785117249,122.69356946182035,125.25111513327683,79295400,2021.0,5.0,21.0,123.57939300537107,123.59311752319336,126.36924819946287,37.07675814450491,-1.0665697585143477,-0.6722268583860787,-0.394342900128269,123.35926632057108,125.94484024047853,3.487886520107158,132.92061328069283,118.9690672002642,31.26116848143736,-1.4767044554567454,2.9838937857679197,124.75135803222656,122.71316695271736,125.15312155926448,122.585774870456
2021-05-24,124.54558563232422,125.368707483583,123.40890280809067,123.47749567269044,63092900,2021.0,5.0,24.0,123.18351440429689,123.12472000122072,125.94484024047853,48.871626437715285,-0.9535373710057796,-0.7284889609100189,-0.2250484100957608,123.37007299260868,125.58269081115722,3.214501169717934,132.0116931505931,119.15368847172137,31.357722520893315,1.3314195675864449,2.751511188446706,122.90914916992188,125.25111513327684,125.42749785117248,122.69356946182036
2021-05-25,124.34960174560547,125.74106867528869,123.78125662475325,125.25111005560896,72009500,2021.0,5.0,25.0,123.34617767333984,123.14921798706057,125.58269081115722,47.9158397237719,-0.8697467521432145,-0.7567405191566581,-0.1130062329865564,123.38015216570834,125.22688369750976,2.908296274564896,131.04347624663956,119.41029114837995,31.377994970357264,-0.1573591594786205,2.709825138608468,124.54558563232422,123.47749567269044,125.368707483583,123.40890280809067
2021-05-26,124.30060577392578,124.82975391524182,123.87924748414049,124.40839562545654,56575900,2021.0,5.0,26.0,123.74794006347656,123.24622802734376,125.22688369750976,43.9290118572037,-0.7980956980442215,-0.7650115549341708,-0.0330841431100507,123.38753383167334,124.9082447052002,2.614419012068758,130.1370827293377,119.67940668106267,31.30350568358889,-0.0394017921986789,2.594647470254683,124.34960174560548,125.25111005560896,125.74106867528867,123.78125662475324
2021-05-27,122.76215362548828,125.07472355131192,122.56617616440937,123.89884383271658,94625600,2021.0,5.0,27.0,124.17126007080078,123.64602966308594,124.9082447052002,39.2216132523406,-0.8555892521378325,-0.7831270943749032,-0.0724621577629293,123.3792565588534,124.51757431030272,2.286151771194997,129.08987785269272,119.94527076791276,30.89984411313942,-1.2376867665758515,2.649241895358543,124.30060577392578,124.40839562545654,124.82975391524182,123.87924748414048
2021-05-28,122.10562133789062,123.27170742078762,122.04682959457176,123.04632661129708,71311100,2021.0,5.0,28.0,123.77341918945312,123.67640609741213,124.51757431030272,44.449953103520656,-0.9432567006276428,-0.8151530156254512,-0.1281036850021917,123.3666781335604,124.19287872314452,2.1318375289435587,128.45655378103166,119.92920366525742,30.67971496358374,-0.5348002362361215,2.49875348258738,122.76215362548828,123.89884383271658,125.07472355131192,122.56617616440936
2021-06-01,121.78225708007812,122.83075224575715,121.449093885405,122.56618191328505,67637100,2021.0,6.0,1.0,123.61271362304689,123.39811401367189,124.19287872314452,45.83546181230238,-1.0269880987784603,-0.857520032256053,-0.1694680665224073,123.351974303301,123.79919128417968,1.7653900173505763,127.32997131888084,120.26841124947852,30.62544483152771,-0.2648233998316041,2.3118716147402574,122.10562133789062,123.04632661129708,123.27170742078762,122.04682959457176
2021-06-02,122.54656982421875,122.72295252370081,121.55687396007116,121.78224728515005,59278900,2021.0,6.0,2.0,123.06004791259764,123.20311279296877,123.79919128417968,56.65311717482916,-1.0199152362725386,-0.8899990730593501,-0.1299161632131884,123.34547643286857,123.67311630249024,1.760032102512813,127.19318050751583,120.1530520974646,30.76926731308901,0.6276059932425637,2.138987385059561,121.78225708007812,122.56618191328504,122.83075224575715,121.449093885405
2021-06-03,121.05713653564453,122.34080621458908,120.65537298589332,122.17422461028026,76229200,2021.0,6.0,3.0,122.6994415283203,123.22369079589843,123.67311630249024,45.67454816673756,-1.1215660452350988,-0.9363124674945,-0.1852535777405989,123.32197922413953,123.46034164428713,1.8079711207093525,127.07628388570582,119.8443994028684,30.50852551262595,-1.2154018596445937,2.0374953837525536,122.54656982421876,121.78224728515004,122.7229525237008,121.55687396007116
2021-06-04,123.35990142822266,123.62447923898972,121.36089981512367,121.57647951987867,75169300,2021.0,6.0,4.0,122.05074768066406,123.11100387573242,123.46034164428713,45.243916565703366,-1.004729268288031,-0.9499958276532062,-0.0547334406348248,123.32235935500852,123.2824878692627,1.6146623133146285,126.51181249589196,120.05316324263345,30.80710272684192,1.9022132510957637,2.016497556337568,121.05713653564452,122.17422461028026,122.34080621458908,120.65537298589332
2021-06-07,123.36968994140625,123.7812470760429,122.32119487398776,123.63426024908394,71057600,2021.0,6.0,7.0,122.17029724121092,122.97185821533203,123.2824878692627,48.78523841268154,-0.9009597266847892,-0.9401886074595228,0.0392288807747337,123.32280363384764,123.0713161468506,1.258020592215061,125.58735733128071,120.55527496242048,30.83946258209776,0.0079349229938241,1.961203856289367,123.35990142822266,121.57647951987867,123.62447923898972,121.36089981512367
2021-06-08,124.19278717041016,125.8782274154148,123.67344026566627,124.0556014776876,74403800,2021.0,6.0,8.0,122.42311096191406,123.01791229248047,123.0713161468506,56.450477119267866,-0.7437312786513388,-0.900897141697886,0.1571658630465472,123.3312712590694,123.0659252166748,1.2526952715769015,125.5713157598286,120.560534673521,31.038601424181305,0.6671794582565838,1.9857006048934696,123.36968994140624,123.63426024908394,123.7812470760429,122.32119487398776
2021-06-09,124.5749740600586,125.1825161645287,123.97723307167732,124.6533680366472,56877900,2021.0,6.0,9.0,122.90521697998048,122.98263244628906,123.0659252166748,58.1989682646408,-0.5815831839676946,-0.8370343501518478,0.2554511661841532,123.34045662070824,123.12569885253906,1.2962111608993678,125.7181211743378,120.53327653074032,31.180637780100373,0.3077367843625334,1.9276068181639807,124.19278717041016,124.0556014776876,125.8782274154148,123.67344026566629
2021-06-10,123.57549285888672,125.61369165498499,123.4089112443371,124.46720015964092,71186400,2021.0,6.0,10.0,123.31089782714844,123.00516967773436,123.12569885253906,45.48197309522204,-0.5276470439646772,-0.7751568889144138,0.2475098449497366,123.34260926375846,123.2893440246582,1.1149670047588869,125.51927803417598,121.05941001514044,30.78736048518667,-0.8023129916045701,1.8730114316417013,124.5749740600586,124.6533680366472,125.1825161645287,123.97723307167732
2021-06-11,124.79055786132812,124.87875295690584,123.56567997208057,123.98703826502418,53522400,2021.0,6.0,11.0,123.81456909179688,122.93265838623049,123.2893440246582,57.59496477858183,-0.3824480503890441,-0.69661512120934,0.3141670708202958,123.35251184753588,123.40595245361328,1.14503697245964,125.69602639853257,121.115878508694,31.03878686055049,0.9832572578358344,1.7715217598897814,123.57549285888672,124.46720015964092,125.613691654985,123.4089112443371
2021-06-14,127.85762023925781,127.9164119721912,124.51615800715713,125.25108457306293,96906500,2021.0,6.0,14.0,124.10070037841795,123.13549880981444,123.40595245361328,61.9857765968197,-0.0196638281186949,-0.5612248625912111,0.5415610344725161,123.40761459722816,123.55440635681153,1.4883686983283757,126.53114375346829,120.57766896015478,31.730608728896947,2.457767983806858,1.8387143064164209,124.79055786132812,123.98703826502418,124.87875295690584,123.56567997208056
2021-06-15,127.03453063964844,127.97524340485357,126.78955507030692,127.32850431328268,62746300,2021.0,6.0,15.0,124.99828643798828,123.71069869995117,123.55440635681153,59.294511014681845,0.199133344666933,-0.4091532211395823,0.6082865658065153,123.43611262805727,123.71951942443847,1.6799744603494744,127.07946834513744,120.35957050373952,31.584277194163445,-0.643754825147802,1.783419755274365,127.8576202392578,125.25108457306293,127.9164119721912,124.51615800715712
2021-06-16,127.53427124023438,128.25940428449337,125.87824900552074,127.74985093036214,91815000,2021.0,6.0,16.0,125.56663513183594,124.2359260559082,123.71951942443847,60.855327355569386,0.4081516522275734,-0.2456922464661511,0.6538438986937246,123.4826955602537,123.9791934967041,1.8485669144925605,127.6763273256892,120.28205966771898,31.88655522841038,0.3933895753143845,1.8856089586937432,127.03453063964844,127.32850431328268,127.97524340485356,126.78955507030692
